criterion,feature,coef,abs_coef,odds_ratio_per_sd
scope_and_timeline,novelty_z,-0.01624837524696195,0.01624837524696195,0.9838829175421481
scope_and_timeline,hedge_rate,0.0059201254978601655,0.0059201254978601655,1.0059376840733714
scope_and_timeline,semicolon_per_1k_chars,0.0,0.0,1.0
scope_and_timeline,colon_per_1k_chars,0.0,0.0,1.0
scope_and_timeline,quote_per_1k_chars,0.0,0.0,1.0
scope_and_timeline,bullet_per_1k_chars,0.0,0.0,1.0
synthesis_focus,is_nn_outlier,3.2725426777346054,3.2725426777346054,26.37832572628389
synthesis_focus,centroid_dist,-2.3867537361699735,2.3867537361699735,0.09192762133618664
synthesis_focus,avg_word_len,2.0255870973041383,2.0255870973041383,7.580560164883103
synthesis_focus,hedge_rate,1.373112724866135,1.373112724866135,3.947619444150724
synthesis_focus,flesch_reading_ease,1.064873793558623,1.064873793558623,2.9004729025958533
synthesis_focus,n_chars,1.0386057782839992,1.0386057782839992,2.8252752070660554
synthesis_focus,fk_grade_level,-0.9883693429391254,0.9883693429391254,0.37218309946464945
synthesis_focus,paren_per_1k_chars,0.9193543713019722,0.9193543713019722,2.507670842918143
synthesis_focus,n_sents,0.8184614527001194,0.8184614527001194,2.2670092520419867
synthesis_focus,stopword_rate,0.7937361203108096,0.7937361203108096,2.211643977725433
synthesis_focus,comma_per_1k_chars,0.735296036489252,0.735296036489252,2.086099462664827
synthesis_focus,novelty_z,-0.5762244498977313,0.5762244498977313,0.562016286541166
synthesis_focus,raw_novelty,-0.5762242254690594,0.5762242254690594,0.5620164126737488
synthesis_focus,is_literature_outlier,0.45074320317827726,0.45074320317827726,1.569478193327651
synthesis_focus,dash_per_1k_chars,-0.4034232278626079,0.4034232278626079,0.6680293108684064
synthesis_focus,n_words,0.29556823701294827,0.29556823701294827,1.3438897896806805
synthesis_focus,newline_per_1k_chars,-0.21226993556763393,0.21226993556763393,0.8087463586917062
synthesis_focus,nn_dist,0.09717812055131834,0.09717812055131834,1.1020566550785975
synthesis_focus,avg_sent_len_words,0.07559488396701373,0.07559488396701373,1.078525557646675
synthesis_focus,type_token_ratio,-0.050280968594612334,0.050280968594612334,0.9509621964492612
synthesis_focus,semicolon_per_1k_chars,0.0,0.0,1.0
synthesis_focus,colon_per_1k_chars,0.0,0.0,1.0
synthesis_focus,quote_per_1k_chars,0.0,0.0,1.0
synthesis_focus,bullet_per_1k_chars,0.0,0.0,1.0
