condition,task,text_branch,field,group,metric,x,y,y_lo,y_hi
persona,proposals,rephrased,whole,Human,kernel_eigen_scree,2,0.26959184247408946,,
persona,proposals,rephrased,whole,Human,kernel_eigen_scree,3,0.015122915363012964,,
persona,proposals,rephrased,whole,Human,kernel_eigen_scree,4,0.011998977440877476,,
persona,proposals,rephrased,whole,Human,kernel_eigen_scree,5,0.01069932419082428,,
persona,proposals,rephrased,whole,Human,kernel_eigen_scree,6,0.00884661314051779,,
persona,proposals,rephrased,whole,Human,kernel_eigen_scree,7,0.00705214487188402,,
persona,proposals,rephrased,whole,Human,kernel_eigen_scree,8,0.006838110443055989,,
persona,proposals,rephrased,whole,Human,kernel_eigen_scree,9,0.006032818346924329,,
persona,proposals,rephrased,whole,Human,kernel_eigen_scree,10,0.004973867695394168,,
persona,proposals,rephrased,whole,Human,kernel_eigen_scree,11,0.00411703206280929,,
persona,proposals,rephrased,whole,Human,kernel_eigen_scree,12,0.0036107061892058537,,
persona,proposals,rephrased,whole,Human,kernel_eigen_scree,13,0.0035103314078327604,,
persona,proposals,rephrased,whole,Human,kernel_eigen_scree,14,0.0030897152549674996,,
persona,proposals,rephrased,whole,Human,kernel_eigen_scree,15,0.0023903347145576427,,
persona,proposals,rephrased,whole,Human,kernel_eigen_scree,16,0.002003391531429109,,
persona,proposals,rephrased,whole,Human,kernel_eigen_scree,17,0.0017881743206130567,,
persona,proposals,rephrased,whole,Human,kernel_eigen_scree,18,0.0017763431015602278,,
persona,proposals,rephrased,whole,Human,kernel_eigen_scree,19,0.0015522207491946206,,
persona,proposals,rephrased,whole,Human,kernel_eigen_scree,20,0.0013446449125620289,,
persona,proposals,rephrased,whole,Human,kernel_eigen_scree,21,0.0011352758491371153,,
persona,proposals,rephrased,whole,Human,kernel_eigen_scree,22,0.0010508765313287749,,
persona,proposals,rephrased,whole,Human,kernel_eigen_scree,23,0.0008426391453792578,,
persona,proposals,rephrased,whole,Human,ripley_K,0.02861787714258864,0.08695652173913043,0.0,0.5217391304347826
persona,proposals,rephrased,whole,Human,ripley_K,0.0332857875560064,0.2608695652173913,0.17391304347826086,1.7391304347826086
persona,proposals,rephrased,whole,Human,ripley_K,0.03578030303756058,0.5217391304347826,0.43478260869565216,2.7869565217391266
persona,proposals,rephrased,whole,Human,ripley_K,0.03746748582349334,0.6086956521739131,0.6086956521739131,3.739130434782609
persona,proposals,rephrased,whole,Human,ripley_K,0.03935122530790673,0.8695652173913043,0.865217391304348,4.782608695652174
persona,proposals,rephrased,whole,Human,ripley_K,0.04103321297610409,1.1304347826086956,1.0434782608695652,5.565217391304348
persona,proposals,rephrased,whole,Human,ripley_K,0.04269602748787642,1.2173913043478262,1.391304347826087,6.521739130434782
persona,proposals,rephrased,whole,Human,ripley_K,0.04396968087447754,1.391304347826087,1.7347826086956524,7.304347826086956
persona,proposals,rephrased,whole,Human,ripley_K,0.04552689936946621,1.9130434782608696,2.0869565217391304,8.08695652173913
persona,proposals,rephrased,whole,Human,ripley_K,0.04688750508190177,2.0869565217391304,2.347826086956522,8.699999999999996
persona,proposals,rephrased,whole,Human,ripley_K,0.04803465982762607,2.347826086956522,2.6956521739130435,9.391304347826088
persona,proposals,rephrased,whole,Human,ripley_K,0.04939437057045353,2.608695652173913,3.0434782608695654,10.178260869565214
persona,proposals,rephrased,whole,Human,ripley_K,0.05081968956131968,2.9565217391304346,3.473913043478261,10.873913043478257
persona,proposals,rephrased,whole,Human,ripley_K,0.052244623943932464,3.391304347826087,3.9086956521739133,11.652173913043478
persona,proposals,rephrased,whole,Human,ripley_K,0.05379602266449426,3.652173913043478,4.343478260869565,12.347826086956522
persona,proposals,rephrased,whole,Human,ripley_K,0.05548894266017121,4.0,4.695652173913044,13.047826086956517
persona,proposals,rephrased,whole,Human,ripley_K,0.05715934368258363,4.260869565217392,5.130434782608695,13.830434782608691
persona,proposals,rephrased,whole,Human,ripley_K,0.05959626492515903,4.608695652173913,5.6521739130434785,14.608695652173912
persona,proposals,rephrased,whole,Human,ripley_K,0.06259177959602712,5.304347826086956,6.173913043478261,15.39565217391304
persona,proposals,rephrased,whole,Human,ripley_K,0.06638780348651302,6.086956521739131,6.691304347826088,16.0
persona,proposals,rephrased,whole,Human,g_function,0.02861787714258864,0.08695652173913043,,
persona,proposals,rephrased,whole,Human,g_function,0.0332857875560064,0.17391304347826086,,
persona,proposals,rephrased,whole,Human,g_function,0.03578030303756058,0.34782608695652173,,
persona,proposals,rephrased,whole,Human,g_function,0.03746748582349334,0.34782608695652173,,
persona,proposals,rephrased,whole,Human,g_function,0.03935122530790673,0.391304347826087,,
persona,proposals,rephrased,whole,Human,g_function,0.04103321297610409,0.391304347826087,,
persona,proposals,rephrased,whole,Human,g_function,0.04269602748787642,0.391304347826087,,
persona,proposals,rephrased,whole,Human,g_function,0.04396968087447754,0.43478260869565216,,
persona,proposals,rephrased,whole,Human,g_function,0.04552689936946621,0.4782608695652174,,
persona,proposals,rephrased,whole,Human,g_function,0.04688750508190177,0.4782608695652174,,
persona,proposals,rephrased,whole,Human,g_function,0.04803465982762607,0.5217391304347826,,
persona,proposals,rephrased,whole,Human,g_function,0.04939437057045353,0.5217391304347826,,
persona,proposals,rephrased,whole,Human,g_function,0.05081968956131968,0.5652173913043478,,
persona,proposals,rephrased,whole,Human,g_function,0.052244623943932464,0.5652173913043478,,
persona,proposals,rephrased,whole,Human,g_function,0.05379602266449426,0.5652173913043478,,
persona,proposals,rephrased,whole,Human,g_function,0.05548894266017121,0.5652173913043478,,
persona,proposals,rephrased,whole,Human,g_function,0.05715934368258363,0.5652173913043478,,
persona,proposals,rephrased,whole,Human,g_function,0.05959626492515903,0.5652173913043478,,
persona,proposals,rephrased,whole,Human,g_function,0.06259177959602712,0.5652173913043478,,
persona,proposals,rephrased,whole,Human,g_function,0.06638780348651302,0.6086956521739131,,
persona,proposals,rephrased,whole,Claude,vendi_profile,0,23.0,,
persona,proposals,rephrased,whole,Claude,vendi_profile,0.5,5.792305533189496,,
persona,proposals,rephrased,whole,Claude,vendi_profile,1,2.4150315812115357,,
persona,proposals,rephrased,whole,Claude,vendi_profile,2,1.6091762940892798,,
persona,proposals,rephrased,whole,Claude,vendi_profile,4,1.4070572381207216,,
persona,proposals,rephrased,whole,Claude,vendi_profile,inf,1.2923527802236263,,
persona,proposals,rephrased,whole,Claude,kernel_eigen_scree,1,0.7737825269559615,,
persona,proposals,rephrased,whole,Claude,kernel_eigen_scree,2,0.14851047943356194,,
persona,proposals,rephrased,whole,Claude,kernel_eigen_scree,3,0.016008007992666693,,
persona,proposals,rephrased,whole,Claude,kernel_eigen_scree,4,0.013291205845310173,,
persona,proposals,rephrased,whole,Claude,kernel_eigen_scree,5,0.009875066482098897,,
persona,proposals,rephrased,whole,Claude,kernel_eigen_scree,6,0.00517652354948486,,
persona,proposals,rephrased,whole,Claude,kernel_eigen_scree,7,0.004678757022265508,,
persona,proposals,rephrased,whole,Claude,kernel_eigen_scree,8,0.0036844069844478534,,
persona,proposals,rephrased,whole,Claude,kernel_eigen_scree,9,0.0029664488185765,,
persona,proposals,rephrased,whole,Claude,kernel_eigen_scree,10,0.002653774731005985,,
persona,proposals,rephrased,whole,Claude,kernel_eigen_scree,11,0.0024546875311414313,,
persona,proposals,rephrased,whole,Claude,kernel_eigen_scree,12,0.002310241185000356,,
persona,proposals,rephrased,whole,Claude,kernel_eigen_scree,13,0.0020734086406749793,,
persona,proposals,rephrased,whole,Claude,kernel_eigen_scree,14,0.0018627210341892759,,
persona,proposals,rephrased,whole,Claude,kernel_eigen_scree,15,0.0017181626377756234,,
persona,proposals,rephrased,whole,Claude,kernel_eigen_scree,16,0.0015072617844553915,,
persona,proposals,rephrased,whole,Claude,kernel_eigen_scree,17,0.0014061735019201276,,
persona,proposals,rephrased,whole,Claude,kernel_eigen_scree,18,0.0012819415735037527,,
persona,proposals,rephrased,whole,Claude,kernel_eigen_scree,19,0.0012191909325459259,,
persona,proposals,rephrased,whole,Claude,kernel_eigen_scree,20,0.0010634843027604753,,
persona,proposals,rephrased,whole,Claude,kernel_eigen_scree,21,0.0009363598646900227,,
persona,proposals,rephrased,whole,Claude,kernel_eigen_scree,22,0.0007856255412631787,,
persona,proposals,rephrased,whole,Claude,kernel_eigen_scree,23,0.0007535436546993889,,
persona,proposals,rephrased,whole,Claude,ripley_K,0.02861787714258864,0.2608695652173913,0.0,0.5217391304347826
persona,proposals,rephrased,whole,Claude,ripley_K,0.0332857875560064,0.8695652173913043,0.17391304347826086,1.7391304347826086
persona,proposals,rephrased,whole,Claude,ripley_K,0.03578030303756058,1.391304347826087,0.43478260869565216,2.7869565217391266
persona,proposals,rephrased,whole,Claude,ripley_K,0.03746748582349334,2.4347826086956523,0.6086956521739131,3.739130434782609
persona,proposals,rephrased,whole,Claude,ripley_K,0.03935122530790673,3.217391304347826,0.865217391304348,4.782608695652174
persona,proposals,rephrased,whole,Claude,ripley_K,0.04103321297610409,4.0,1.0434782608695652,5.565217391304348
persona,proposals,rephrased,whole,Claude,ripley_K,0.04269602748787642,4.782608695652174,1.391304347826087,6.521739130434782
persona,proposals,rephrased,whole,Claude,ripley_K,0.04396968087447754,5.217391304347826,1.7347826086956524,7.304347826086956
persona,proposals,rephrased,whole,Claude,ripley_K,0.04552689936946621,6.521739130434782,2.0869565217391304,8.08695652173913
persona,proposals,rephrased,whole,Claude,ripley_K,0.04688750508190177,7.130434782608695,2.347826086956522,8.699999999999996
persona,proposals,rephrased,whole,Claude,ripley_K,0.04803465982762607,7.913043478260869,2.6956521739130435,9.391304347826088
persona,proposals,rephrased,whole,Claude,ripley_K,0.04939437057045353,8.521739130434783,3.0434782608695654,10.178260869565214
persona,proposals,rephrased,whole,Claude,ripley_K,0.05081968956131968,9.217391304347826,3.473913043478261,10.873913043478257
persona,proposals,rephrased,whole,Claude,ripley_K,0.052244623943932464,10.0,3.9086956521739133,11.652173913043478
persona,proposals,rephrased,whole,Claude,ripley_K,0.05379602266449426,10.521739130434783,4.343478260869565,12.347826086956522
persona,proposals,rephrased,whole,Claude,ripley_K,0.05548894266017121,10.869565217391305,4.695652173913044,13.047826086956517
persona,proposals,rephrased,whole,Claude,ripley_K,0.05715934368258363,11.304347826086957,5.130434782608695,13.830434782608691
persona,proposals,rephrased,whole,Claude,ripley_K,0.05959626492515903,12.0,5.6521739130434785,14.608695652173912
persona,proposals,rephrased,whole,Claude,ripley_K,0.06259177959602712,12.347826086956522,6.173913043478261,15.39565217391304
persona,proposals,rephrased,whole,Claude,ripley_K,0.06638780348651302,12.521739130434783,6.691304347826088,16.0
persona,proposals,rephrased,whole,Claude,g_function,0.02861787714258864,0.21739130434782608,,
persona,proposals,rephrased,whole,Claude,g_function,0.0332857875560064,0.43478260869565216,,
persona,proposals,rephrased,whole,Claude,g_function,0.03578030303756058,0.4782608695652174,,
persona,proposals,rephrased,whole,Claude,g_function,0.03746748582349334,0.6086956521739131,,
persona,proposals,rephrased,whole,Claude,g_function,0.03935122530790673,0.6521739130434783,,
persona,proposals,rephrased,whole,Claude,g_function,0.04103321297610409,0.6521739130434783,,
persona,proposals,rephrased,whole,Claude,g_function,0.04269602748787642,0.6956521739130435,,
persona,proposals,rephrased,whole,Claude,g_function,0.04396968087447754,0.6956521739130435,,
persona,proposals,rephrased,whole,Claude,g_function,0.04552689936946621,0.7391304347826086,,
persona,proposals,rephrased,whole,Claude,g_function,0.04688750508190177,0.782608695652174,,
persona,proposals,rephrased,whole,Claude,g_function,0.04803465982762607,0.782608695652174,,
persona,proposals,rephrased,whole,Claude,g_function,0.04939437057045353,0.782608695652174,,
persona,proposals,rephrased,whole,Claude,g_function,0.05081968956131968,0.782608695652174,,
persona,proposals,rephrased,whole,Claude,g_function,0.052244623943932464,0.782608695652174,,
persona,proposals,rephrased,whole,Claude,g_function,0.05379602266449426,0.782608695652174,,
persona,proposals,rephrased,whole,Claude,g_function,0.05548894266017121,0.782608695652174,,
persona,proposals,rephrased,whole,Claude,g_function,0.05715934368258363,0.782608695652174,,
persona,proposals,rephrased,whole,Claude,g_function,0.05959626492515903,0.782608695652174,,
persona,proposals,rephrased,whole,Claude,g_function,0.06259177959602712,0.782608695652174,,
persona,proposals,rephrased,whole,Claude,g_function,0.06638780348651302,0.782608695652174,,
persona,proposals,rephrased,whole,Gemini,vendi_profile,0,23.0,,
persona,proposals,rephrased,whole,Gemini,vendi_profile,0.5,4.998635529030029,,
persona,proposals,rephrased,whole,Gemini,vendi_profile,1,1.990491474573985,,
persona,proposals,rephrased,whole,Gemini,vendi_profile,2,1.386398918128209,,
persona,proposals,rephrased,whole,Gemini,vendi_profile,4,1.2554571091356679,,
persona,proposals,rephrased,whole,Gemini,vendi_profile,inf,1.1861067998995511,,
persona,proposals,rephrased,whole,Gemini,kernel_eigen_scree,1,0.8430943993278575,,
persona,proposals,rephrased,whole,Gemini,kernel_eigen_scree,2,0.10102505330351946,,
persona,proposals,rephrased,whole,Gemini,kernel_eigen_scree,3,0.010472481324276136,,
persona,proposals,rephrased,whole,Gemini,kernel_eigen_scree,4,0.008143503705670761,,
persona,proposals,rephrased,whole,Gemini,kernel_eigen_scree,5,0.005983775597543495,,
persona,proposals,rephrased,whole,Gemini,kernel_eigen_scree,6,0.0037832443028454157,,
persona,proposals,rephrased,whole,Gemini,kernel_eigen_scree,7,0.0032204045947211613,,
persona,proposals,rephrased,whole,Gemini,kernel_eigen_scree,8,0.0026789269264960577,,
persona,proposals,rephrased,whole,Gemini,kernel_eigen_scree,9,0.0023939666486845128,,
persona,proposals,rephrased,whole,Gemini,kernel_eigen_scree,10,0.0023507353731322955,,
persona,proposals,rephrased,whole,Gemini,kernel_eigen_scree,11,0.002044903554072578,,
persona,proposals,rephrased,whole,Gemini,kernel_eigen_scree,12,0.0018730398709937562,,
persona,proposals,rephrased,whole,Gemini,kernel_eigen_scree,13,0.001723962167202823,,
persona,proposals,rephrased,whole,Gemini,kernel_eigen_scree,14,0.0015997827187521642,,
persona,proposals,rephrased,whole,Gemini,kernel_eigen_scree,15,0.0014666426273679553,,
persona,proposals,rephrased,whole,Gemini,kernel_eigen_scree,16,0.0013499664955112173,,
persona,proposals,rephrased,whole,Gemini,kernel_eigen_scree,17,0.0012184941315473681,,
persona,proposals,rephrased,whole,Gemini,kernel_eigen_scree,18,0.0011347529296206458,,
persona,proposals,rephrased,whole,Gemini,kernel_eigen_scree,19,0.0010353535403648537,,
persona,proposals,rephrased,whole,Gemini,kernel_eigen_scree,20,0.0009698626321435241,,
persona,proposals,rephrased,whole,Gemini,kernel_eigen_scree,21,0.0008944959678883336,,
persona,proposals,rephrased,whole,Gemini,kernel_eigen_scree,22,0.0008409336085407995,,
persona,proposals,rephrased,whole,Gemini,kernel_eigen_scree,23,0.0007013186512470904,,
persona,proposals,rephrased,whole,Gemini,ripley_K,0.02861787714258864,0.17391304347826086,0.0,0.5217391304347826
persona,proposals,rephrased,whole,Gemini,ripley_K,0.0332857875560064,1.826086956521739,0.17391304347826086,1.7391304347826086
persona,proposals,rephrased,whole,Gemini,ripley_K,0.03578030303756058,2.608695652173913,0.43478260869565216,2.7869565217391266
persona,proposals,rephrased,whole,Gemini,ripley_K,0.03746748582349334,3.3043478260869565,0.6086956521739131,3.739130434782609
persona,proposals,rephrased,whole,Gemini,ripley_K,0.03935122530790673,3.9130434782608696,0.865217391304348,4.782608695652174
persona,proposals,rephrased,whole,Gemini,ripley_K,0.04103321297610409,4.782608695652174,1.0434782608695652,5.565217391304348
persona,proposals,rephrased,whole,Gemini,ripley_K,0.04269602748787642,5.739130434782608,1.391304347826087,6.521739130434782
persona,proposals,rephrased,whole,Gemini,ripley_K,0.04396968087447754,6.956521739130435,1.7347826086956524,7.304347826086956
persona,proposals,rephrased,whole,Gemini,ripley_K,0.04552689936946621,8.0,2.0869565217391304,8.08695652173913
persona,proposals,rephrased,whole,Gemini,ripley_K,0.04688750508190177,8.869565217391305,2.347826086956522,8.699999999999996
persona,proposals,rephrased,whole,Gemini,ripley_K,0.04803465982762607,9.478260869565217,2.6956521739130435,9.391304347826088
persona,proposals,rephrased,whole,Gemini,ripley_K,0.04939437057045353,10.434782608695652,3.0434782608695654,10.178260869565214
persona,proposals,rephrased,whole,Gemini,ripley_K,0.05081968956131968,11.304347826086957,3.473913043478261,10.873913043478257
persona,proposals,rephrased,whole,Gemini,ripley_K,0.052244623943932464,12.26086956521739,3.9086956521739133,11.652173913043478
persona,proposals,rephrased,whole,Gemini,ripley_K,0.05379602266449426,13.043478260869565,4.343478260869565,12.347826086956522
persona,proposals,rephrased,whole,Gemini,ripley_K,0.05548894266017121,13.478260869565217,4.695652173913044,13.047826086956517
persona,proposals,rephrased,whole,Gemini,ripley_K,0.05715934368258363,13.91304347826087,5.130434782608695,13.830434782608691
persona,proposals,rephrased,whole,Gemini,ripley_K,0.05959626492515903,14.956521739130435,5.6521739130434785,14.608695652173912
persona,proposals,rephrased,whole,Gemini,ripley_K,0.06259177959602712,15.391304347826088,6.173913043478261,15.39565217391304
persona,proposals,rephrased,whole,Gemini,ripley_K,0.06638780348651302,16.0,6.691304347826088,16.0
persona,proposals,rephrased,whole,Gemini,g_function,0.02861787714258864,0.17391304347826086,,
persona,proposals,rephrased,whole,Gemini,g_function,0.0332857875560064,0.5217391304347826,,
persona,proposals,rephrased,whole,Gemini,g_function,0.03578030303756058,0.6086956521739131,,
persona,proposals,rephrased,whole,Gemini,g_function,0.03746748582349334,0.6956521739130435,,
persona,proposals,rephrased,whole,Gemini,g_function,0.03935122530790673,0.782608695652174,,
persona,proposals,rephrased,whole,Gemini,g_function,0.04103321297610409,0.8260869565217391,,
persona,proposals,rephrased,whole,Gemini,g_function,0.04269602748787642,0.8260869565217391,,
persona,proposals,rephrased,whole,Gemini,g_function,0.04396968087447754,0.8260869565217391,,
persona,proposals,rephrased,whole,Gemini,g_function,0.04552689936946621,0.8695652173913043,,
persona,proposals,rephrased,whole,Gemini,g_function,0.04688750508190177,0.8695652173913043,,
persona,proposals,rephrased,whole,Gemini,g_function,0.04803465982762607,0.8695652173913043,,
persona,proposals,rephrased,whole,Gemini,g_function,0.04939437057045353,0.8695652173913043,,
persona,proposals,rephrased,whole,Gemini,g_function,0.05081968956131968,0.8695652173913043,,
persona,proposals,rephrased,whole,Gemini,g_function,0.052244623943932464,0.8695652173913043,,
persona,proposals,rephrased,whole,Gemini,g_function,0.05379602266449426,0.8695652173913043,,
persona,proposals,rephrased,whole,Gemini,g_function,0.05548894266017121,0.8695652173913043,,
persona,proposals,rephrased,whole,Gemini,g_function,0.05715934368258363,0.8695652173913043,,
persona,proposals,rephrased,whole,Gemini,g_function,0.05959626492515903,0.8695652173913043,,
persona,proposals,rephrased,whole,Gemini,g_function,0.06259177959602712,0.8695652173913043,,
persona,proposals,rephrased,whole,Gemini,g_function,0.06638780348651302,0.8695652173913043,,
persona,proposals,rephrased,whole,GPT,vendi_profile,0,23.0,,
persona,proposals,rephrased,whole,GPT,vendi_profile,0.5,6.0809671612742715,,
persona,proposals,rephrased,whole,GPT,vendi_profile,1,2.6960753792688563,,
persona,proposals,rephrased,whole,GPT,vendi_profile,2,1.841163054024915,,
persona,proposals,rephrased,whole,GPT,vendi_profile,4,1.5898415590716368,,
persona,proposals,rephrased,whole,GPT,vendi_profile,inf,1.4188302490329687,,
persona,proposals,rephrased,whole,GPT,kernel_eigen_scree,1,0.7048059489016174,,
persona,proposals,rephrased,whole,GPT,kernel_eigen_scree,2,0.21377241852322923,,
persona,proposals,rephrased,whole,GPT,kernel_eigen_scree,3,0.017653644030456515,,
persona,proposals,rephrased,whole,GPT,kernel_eigen_scree,4,0.010916494284045036,,
persona,proposals,rephrased,whole,GPT,kernel_eigen_scree,5,0.009235288847916624,,
persona,proposals,rephrased,whole,GPT,kernel_eigen_scree,6,0.0071279573494703735,,
persona,proposals,rephrased,whole,GPT,kernel_eigen_scree,7,0.006676334559815615,,
persona,proposals,rephrased,whole,GPT,kernel_eigen_scree,8,0.004123032003832918,,
persona,proposals,rephrased,whole,GPT,kernel_eigen_scree,9,0.004010947265454692,,
persona,proposals,rephrased,whole,GPT,kernel_eigen_scree,10,0.002875373409517757,,
persona,proposals,rephrased,whole,GPT,kernel_eigen_scree,11,0.0026082968778172936,,
persona,proposals,rephrased,whole,GPT,kernel_eigen_scree,12,0.0023403051819935764,,
persona,proposals,rephrased,whole,GPT,kernel_eigen_scree,13,0.0021285308908972197,,
persona,proposals,rephrased,whole,GPT,kernel_eigen_scree,14,0.0018141051856136762,,
persona,proposals,rephrased,whole,GPT,kernel_eigen_scree,15,0.0017209626375661823,,
persona,proposals,rephrased,whole,GPT,kernel_eigen_scree,16,0.0014888851162897282,,
persona,proposals,rephrased,whole,GPT,kernel_eigen_scree,17,0.0012570001346791672,,
persona,proposals,rephrased,whole,GPT,kernel_eigen_scree,18,0.0011529172950412465,,
persona,proposals,rephrased,whole,GPT,kernel_eigen_scree,19,0.0010730138970832478,,
persona,proposals,rephrased,whole,GPT,kernel_eigen_scree,20,0.0009979314993935641,,
persona,proposals,rephrased,whole,GPT,kernel_eigen_scree,21,0.0009007792299663883,,
persona,proposals,rephrased,whole,GPT,kernel_eigen_scree,22,0.0007263150435284166,,
persona,proposals,rephrased,whole,GPT,kernel_eigen_scree,23,0.0005935178347746024,,
persona,proposals,rephrased,whole,GPT,ripley_K,0.02861787714258864,0.43478260869565216,0.0,0.5217391304347826
persona,proposals,rephrased,whole,GPT,ripley_K,0.0332857875560064,2.0869565217391304,0.17391304347826086,1.7391304347826086
persona,proposals,rephrased,whole,GPT,ripley_K,0.03578030303756058,3.5652173913043477,0.43478260869565216,2.7869565217391266
persona,proposals,rephrased,whole,GPT,ripley_K,0.03746748582349334,4.782608695652174,0.6086956521739131,3.739130434782609
persona,proposals,rephrased,whole,GPT,ripley_K,0.03935122530790673,5.130434782608695,0.865217391304348,4.782608695652174
persona,proposals,rephrased,whole,GPT,ripley_K,0.04103321297610409,5.913043478260869,1.0434782608695652,5.565217391304348
persona,proposals,rephrased,whole,GPT,ripley_K,0.04269602748787642,6.260869565217392,1.391304347826087,6.521739130434782
persona,proposals,rephrased,whole,GPT,ripley_K,0.04396968087447754,6.869565217391305,1.7347826086956524,7.304347826086956
persona,proposals,rephrased,whole,GPT,ripley_K,0.04552689936946621,7.304347826086956,2.0869565217391304,8.08695652173913
persona,proposals,rephrased,whole,GPT,ripley_K,0.04688750508190177,7.6521739130434785,2.347826086956522,8.699999999999996
persona,proposals,rephrased,whole,GPT,ripley_K,0.04803465982762607,8.0,2.6956521739130435,9.391304347826088
persona,proposals,rephrased,whole,GPT,ripley_K,0.04939437057045353,8.434782608695652,3.0434782608695654,10.178260869565214
persona,proposals,rephrased,whole,GPT,ripley_K,0.05081968956131968,8.956521739130435,3.473913043478261,10.873913043478257
persona,proposals,rephrased,whole,GPT,ripley_K,0.052244623943932464,9.043478260869565,3.9086956521739133,11.652173913043478
persona,proposals,rephrased,whole,GPT,ripley_K,0.05379602266449426,9.043478260869565,4.343478260869565,12.347826086956522
persona,proposals,rephrased,whole,GPT,ripley_K,0.05548894266017121,9.304347826086957,4.695652173913044,13.047826086956517
persona,proposals,rephrased,whole,GPT,ripley_K,0.05715934368258363,9.391304347826088,5.130434782608695,13.830434782608691
persona,proposals,rephrased,whole,GPT,ripley_K,0.05959626492515903,9.826086956521738,5.6521739130434785,14.608695652173912
persona,proposals,rephrased,whole,GPT,ripley_K,0.06259177959602712,10.0,6.173913043478261,15.39565217391304
persona,proposals,rephrased,whole,GPT,ripley_K,0.06638780348651302,10.26086956521739,6.691304347826088,16.0
persona,proposals,rephrased,whole,GPT,g_function,0.02861787714258864,0.30434782608695654,,
persona,proposals,rephrased,whole,GPT,g_function,0.0332857875560064,0.5652173913043478,,
persona,proposals,rephrased,whole,GPT,g_function,0.03578030303756058,0.5652173913043478,,
persona,proposals,rephrased,whole,GPT,g_function,0.03746748582349334,0.6086956521739131,,
persona,proposals,rephrased,whole,GPT,g_function,0.03935122530790673,0.6521739130434783,,
persona,proposals,rephrased,whole,GPT,g_function,0.04103321297610409,0.6521739130434783,,
persona,proposals,rephrased,whole,GPT,g_function,0.04269602748787642,0.6521739130434783,,
persona,proposals,rephrased,whole,GPT,g_function,0.04396968087447754,0.6521739130434783,,
persona,proposals,rephrased,whole,GPT,g_function,0.04552689936946621,0.6956521739130435,,
persona,proposals,rephrased,whole,GPT,g_function,0.04688750508190177,0.6956521739130435,,
persona,proposals,rephrased,whole,GPT,g_function,0.04803465982762607,0.6956521739130435,,
persona,proposals,rephrased,whole,GPT,g_function,0.04939437057045353,0.6956521739130435,,
persona,proposals,rephrased,whole,GPT,g_function,0.05081968956131968,0.6956521739130435,,
persona,proposals,rephrased,whole,GPT,g_function,0.052244623943932464,0.6956521739130435,,
persona,proposals,rephrased,whole,GPT,g_function,0.05379602266449426,0.6956521739130435,,
persona,proposals,rephrased,whole,GPT,g_function,0.05548894266017121,0.6956521739130435,,
persona,proposals,rephrased,whole,GPT,g_function,0.05715934368258363,0.6956521739130435,,
persona,proposals,rephrased,whole,GPT,g_function,0.05959626492515903,0.6956521739130435,,
persona,proposals,rephrased,whole,GPT,g_function,0.06259177959602712,0.6956521739130435,,
persona,proposals,rephrased,whole,GPT,g_function,0.06638780348651302,0.6956521739130435,,
