condition,task,text_version,field,comparison,facet,metric,param,human_value,ai_value,effect_size,effect_type,ci_lo,ci_hi,human_ci_lo,human_ci_hi,inference,stat,p_raw,p_fdr,n_human,n_ai,n_perm_or_boot,notes
one_at_a_time,reviews,rephrased,whole,human_vs_pooled_ai,simpson_similarity,gini_simpson,,0.061390611535623876,0.04532559427383785,-0.9130434782608695,cliffs_delta,-1.0,-0.7391304347826086,,,paired_wilcoxon,2.0,7.152557373046875e-07,,3.6956521739130435,3.6956521739130435,23,"similarity-sensitive Simpson per panel; paired across proposals; AI = mean over exact-n panels; Cliff's delta (AI - Human), negative = AI panels less diverse"
one_at_a_time,reviews,rephrased,whole,human_vs_pooled_ai,simpson_similarity,inverse_simpson,,1.065510202472732,1.0475534501925825,-0.8260869565217391,cliffs_delta,-1.0,-0.5652173913043478,,,paired_wilcoxon,3.0,1.1920928955078125e-06,,3.6956521739130435,3.6956521739130435,23,"similarity-sensitive Simpson per panel; paired across proposals; AI = mean over exact-n panels; Cliff's delta (AI - Human), negative = AI panels less diverse"
one_at_a_time,reviews,rephrased,whole,human_vs_claude,simpson_similarity,gini_simpson,,0.061390611535623876,0.04008961436738926,-1.0,cliffs_delta,-1.0,-1.0,,,paired_wilcoxon,0.0,2.384185791015625e-07,,3.6956521739130435,3.6956521739130435,23,"similarity-sensitive Simpson per panel; paired across proposals; AI = mean over exact-n panels; Cliff's delta (AI - Human), negative = AI panels less diverse"
one_at_a_time,reviews,rephrased,whole,human_vs_claude,simpson_similarity,inverse_simpson,,1.065510202472732,1.0418152720370581,-1.0,cliffs_delta,-1.0,-1.0,,,paired_wilcoxon,0.0,2.384185791015625e-07,,3.6956521739130435,3.6956521739130435,23,"similarity-sensitive Simpson per panel; paired across proposals; AI = mean over exact-n panels; Cliff's delta (AI - Human), negative = AI panels less diverse"
one_at_a_time,reviews,rephrased,whole,human_vs_gemini,simpson_similarity,gini_simpson,,0.061390611535623876,0.04499601510828189,-1.0,cliffs_delta,-1.0,-1.0,,,paired_wilcoxon,0.0,2.384185791015625e-07,,3.6956521739130435,3.6956521739130435,23,"similarity-sensitive Simpson per panel; paired across proposals; AI = mean over exact-n panels; Cliff's delta (AI - Human), negative = AI panels less diverse"
one_at_a_time,reviews,rephrased,whole,human_vs_gemini,simpson_similarity,inverse_simpson,,1.065510202472732,1.0471728577083927,-1.0,cliffs_delta,-1.0,-1.0,,,paired_wilcoxon,0.0,2.384185791015625e-07,,3.6956521739130435,3.6956521739130435,23,"similarity-sensitive Simpson per panel; paired across proposals; AI = mean over exact-n panels; Cliff's delta (AI - Human), negative = AI panels less diverse"
one_at_a_time,reviews,rephrased,whole,human_vs_gpt,simpson_similarity,gini_simpson,,0.061390611535623876,0.039723644294156285,-0.9130434782608695,cliffs_delta,-1.0,-0.7391304347826086,,,paired_wilcoxon,3.0,1.1920928955078125e-06,,3.6956521739130435,3.6956521739130435,23,"similarity-sensitive Simpson per panel; paired across proposals; AI = mean over exact-n panels; Cliff's delta (AI - Human), negative = AI panels less diverse"
one_at_a_time,reviews,rephrased,whole,human_vs_gpt,simpson_similarity,inverse_simpson,,1.065510202472732,1.041416281185697,-0.9130434782608695,cliffs_delta,-1.0,-0.7391304347826086,,,paired_wilcoxon,3.0,1.1920928955078125e-06,,3.6956521739130435,3.6956521739130435,23,"similarity-sensitive Simpson per panel; paired across proposals; AI = mean over exact-n panels; Cliff's delta (AI - Human), negative = AI panels less diverse"
