condition,text_version,comparison,comparison_label,target_proposal_uid,target_cohort,target_proposal_id,target_proposal_title,target_human_n_reviews,ai_panel_id,ai_panel_size,ai_panel_review_uids,metric,human_metric_value,ai_metric_value,field_branch
persona,rephrased,claude,Claude,y1::1,y1,1,CYTOKINETIC BOTTLENECKS OF HEAT WAVES,4,claude_y1::1_0001,4,"[""persona::y1::1::claude-sonnet-5::001"", ""persona::y1::1::claude-sonnet-5::002"", ""persona::y1::1::claude-sonnet-5::003"", ""persona::y1::1::claude-sonnet-5::005""]",nn,0.03162507712841034,0.024576514959335327,whole_review
persona,rephrased,claude,Claude,y1::1,y1,1,CYTOKINETIC BOTTLENECKS OF HEAT WAVES,4,claude_y1::1_0001,4,"[""persona::y1::1::claude-sonnet-5::001"", ""persona::y1::1::claude-sonnet-5::002"", ""persona::y1::1::claude-sonnet-5::003"", ""persona::y1::1::claude-sonnet-5::005""]",centroid_loo,0.02247544716822064,0.01986657538993336,whole_review
persona,rephrased,claude,Claude,y1::1,y1,1,CYTOKINETIC BOTTLENECKS OF HEAT WAVES,4,claude_y1::1_0001,4,"[""persona::y1::1::claude-sonnet-5::001"", ""persona::y1::1::claude-sonnet-5::002"", ""persona::y1::1::claude-sonnet-5::003"", ""persona::y1::1::claude-sonnet-5::005""]",global_centroid_dist,0.012615949631684442,0.011155912818317293,whole_review
persona,rephrased,claude,Claude,y1::1,y1,1,CYTOKINETIC BOTTLENECKS OF HEAT WAVES,4,claude_y1::1_0001,4,"[""persona::y1::1::claude-sonnet-5::001"", ""persona::y1::1::claude-sonnet-5::002"", ""persona::y1::1::claude-sonnet-5::003"", ""persona::y1::1::claude-sonnet-5::005""]",medoid_dist,0.024136707186698914,0.019763320684432983,whole_review
persona,rephrased,claude,Claude,y1::1,y1,1,CYTOKINETIC BOTTLENECKS OF HEAT WAVES,4,claude_y1::1_0001,4,"[""persona::y1::1::claude-sonnet-5::001"", ""persona::y1::1::claude-sonnet-5::002"", ""persona::y1::1::claude-sonnet-5::003"", ""persona::y1::1::claude-sonnet-5::005""]",span90,0.013414411944317617,0.013146713609581907,whole_review
persona,rephrased,claude,Claude,y1::1,y1,1,CYTOKINETIC BOTTLENECKS OF HEAT WAVES,4,claude_y1::1_0001,4,"[""persona::y1::1::claude-sonnet-5::001"", ""persona::y1::1::claude-sonnet-5::002"", ""persona::y1::1::claude-sonnet-5::003"", ""persona::y1::1::claude-sonnet-5::005""]",mst_dispersion,0.03202972809473673,0.024688084920247395,whole_review
persona,rephrased,claude,Claude,y1::1,y1,1,CYTOKINETIC BOTTLENECKS OF HEAT WAVES,4,claude_y1::1_0001,4,"[""persona::y1::1::claude-sonnet-5::001"", ""persona::y1::1::claude-sonnet-5::002"", ""persona::y1::1::claude-sonnet-5::003"", ""persona::y1::1::claude-sonnet-5::005""]",sparseness,0.012615949631684442,0.011155912818317293,whole_review
persona,rephrased,claude,Claude,y1::1,y1,1,CYTOKINETIC BOTTLENECKS OF HEAT WAVES,4,claude_y1::1_0001,4,"[""persona::y1::1::claude-sonnet-5::001"", ""persona::y1::1::claude-sonnet-5::002"", ""persona::y1::1::claude-sonnet-5::003"", ""persona::y1::1::claude-sonnet-5::005""]",remote_clique,0.03343026836713155,0.029583056767781574,whole_review
persona,rephrased,claude,Claude,y1::1,y1,1,CYTOKINETIC BOTTLENECKS OF HEAT WAVES,4,claude_y1::1_0002,4,"[""persona::y1::1::claude-sonnet-5::001"", ""persona::y1::1::claude-sonnet-5::002"", ""persona::y1::1::claude-sonnet-5::004"", ""persona::y1::1::claude-sonnet-5::005""]",mean_pairwise,0.03343026836713155,0.03113764524459839,whole_review
persona,rephrased,claude,Claude,y1::1,y1,1,CYTOKINETIC BOTTLENECKS OF HEAT WAVES,4,claude_y1::1_0002,4,"[""persona::y1::1::claude-sonnet-5::001"", ""persona::y1::1::claude-sonnet-5::002"", ""persona::y1::1::claude-sonnet-5::004"", ""persona::y1::1::claude-sonnet-5::005""]",nn,0.03162507712841034,0.02730545401573181,whole_review
persona,rephrased,claude,Claude,y1::1,y1,1,CYTOKINETIC BOTTLENECKS OF HEAT WAVES,4,claude_y1::1_0002,4,"[""persona::y1::1::claude-sonnet-5::001"", ""persona::y1::1::claude-sonnet-5::002"", ""persona::y1::1::claude-sonnet-5::004"", ""persona::y1::1::claude-sonnet-5::005""]",centroid_loo,0.02247544716822064,0.02091891306398594,whole_review
persona,rephrased,claude,Claude,y1::1,y1,1,CYTOKINETIC BOTTLENECKS OF HEAT WAVES,4,claude_y1::1_0002,4,"[""persona::y1::1::claude-sonnet-5::001"", ""persona::y1::1::claude-sonnet-5::002"", ""persona::y1::1::claude-sonnet-5::004"", ""persona::y1::1::claude-sonnet-5::005""]",global_centroid_dist,0.012615949631684442,0.011745628700667032,whole_review
persona,rephrased,claude,Claude,y1::1,y1,1,CYTOKINETIC BOTTLENECKS OF HEAT WAVES,4,claude_y1::1_0002,4,"[""persona::y1::1::claude-sonnet-5::001"", ""persona::y1::1::claude-sonnet-5::002"", ""persona::y1::1::claude-sonnet-5::004"", ""persona::y1::1::claude-sonnet-5::005""]",medoid_dist,0.024136707186698914,0.021275341510772705,whole_review
persona,rephrased,claude,Claude,y1::1,y1,1,CYTOKINETIC BOTTLENECKS OF HEAT WAVES,4,claude_y1::1_0002,4,"[""persona::y1::1::claude-sonnet-5::001"", ""persona::y1::1::claude-sonnet-5::002"", ""persona::y1::1::claude-sonnet-5::004"", ""persona::y1::1::claude-sonnet-5::005""]",span90,0.013414411944317617,0.013976488331765548,whole_review
persona,rephrased,claude,Claude,y1::1,y1,1,CYTOKINETIC BOTTLENECKS OF HEAT WAVES,4,claude_y1::1_0002,4,"[""persona::y1::1::claude-sonnet-5::001"", ""persona::y1::1::claude-sonnet-5::002"", ""persona::y1::1::claude-sonnet-5::004"", ""persona::y1::1::claude-sonnet-5::005""]",mst_dispersion,0.03202972809473673,0.027933200200398762,whole_review
persona,rephrased,claude,Claude,y1::1,y1,1,CYTOKINETIC BOTTLENECKS OF HEAT WAVES,4,claude_y1::1_0002,4,"[""persona::y1::1::claude-sonnet-5::001"", ""persona::y1::1::claude-sonnet-5::002"", ""persona::y1::1::claude-sonnet-5::004"", ""persona::y1::1::claude-sonnet-5::005""]",sparseness,0.012615949631684442,0.011745628700667032,whole_review
persona,rephrased,claude,Claude,y1::1,y1,1,CYTOKINETIC BOTTLENECKS OF HEAT WAVES,4,claude_y1::1_0002,4,"[""persona::y1::1::claude-sonnet-5::001"", ""persona::y1::1::claude-sonnet-5::002"", ""persona::y1::1::claude-sonnet-5::004"", ""persona::y1::1::claude-sonnet-5::005""]",remote_clique,0.03343026836713155,0.03113764524459839,whole_review
persona,rephrased,claude,Claude,y1::1,y1,1,CYTOKINETIC BOTTLENECKS OF HEAT WAVES,4,claude_y1::1_0003,4,"[""persona::y1::1::claude-sonnet-5::001"", ""persona::y1::1::claude-sonnet-5::003"", ""persona::y1::1::claude-sonnet-5::004"", ""persona::y1::1::claude-sonnet-5::005""]",mean_pairwise,0.03343026836713155,0.028241872787475586,whole_review
persona,rephrased,claude,Claude,y1::1,y1,1,CYTOKINETIC BOTTLENECKS OF HEAT WAVES,4,claude_y1::1_0003,4,"[""persona::y1::1::claude-sonnet-5::001"", ""persona::y1::1::claude-sonnet-5::003"", ""persona::y1::1::claude-sonnet-5::004"", ""persona::y1::1::claude-sonnet-5::005""]",nn,0.03162507712841034,0.024708181619644165,whole_review
persona,rephrased,claude,Claude,y1::1,y1,1,CYTOKINETIC BOTTLENECKS OF HEAT WAVES,4,claude_y1::1_0003,4,"[""persona::y1::1::claude-sonnet-5::001"", ""persona::y1::1::claude-sonnet-5::003"", ""persona::y1::1::claude-sonnet-5::004"", ""persona::y1::1::claude-sonnet-5::005""]",centroid_loo,0.02247544716822064,0.018961302341810204,whole_review
persona,rephrased,claude,Claude,y1::1,y1,1,CYTOKINETIC BOTTLENECKS OF HEAT WAVES,4,claude_y1::1_0003,4,"[""persona::y1::1::claude-sonnet-5::001"", ""persona::y1::1::claude-sonnet-5::003"", ""persona::y1::1::claude-sonnet-5::004"", ""persona::y1::1::claude-sonnet-5::005""]",global_centroid_dist,0.012615949631684442,0.010647430685508663,whole_review
persona,rephrased,claude,Claude,y1::1,y1,1,CYTOKINETIC BOTTLENECKS OF HEAT WAVES,4,claude_y1::1_0003,4,"[""persona::y1::1::claude-sonnet-5::001"", ""persona::y1::1::claude-sonnet-5::003"", ""persona::y1::1::claude-sonnet-5::004"", ""persona::y1::1::claude-sonnet-5::005""]",medoid_dist,0.024136707186698914,0.019335895776748657,whole_review
persona,rephrased,claude,Claude,y1::1,y1,1,CYTOKINETIC BOTTLENECKS OF HEAT WAVES,4,claude_y1::1_0003,4,"[""persona::y1::1::claude-sonnet-5::001"", ""persona::y1::1::claude-sonnet-5::003"", ""persona::y1::1::claude-sonnet-5::004"", ""persona::y1::1::claude-sonnet-5::005""]",span90,0.013414411944317617,0.011829737043475286,whole_review
persona,rephrased,claude,Claude,y1::1,y1,1,CYTOKINETIC BOTTLENECKS OF HEAT WAVES,4,claude_y1::1_0003,4,"[""persona::y1::1::claude-sonnet-5::001"", ""persona::y1::1::claude-sonnet-5::003"", ""persona::y1::1::claude-sonnet-5::004"", ""persona::y1::1::claude-sonnet-5::005""]",mst_dispersion,0.03202972809473673,0.024863640467325848,whole_review
persona,rephrased,claude,Claude,y1::1,y1,1,CYTOKINETIC BOTTLENECKS OF HEAT WAVES,4,claude_y1::1_0003,4,"[""persona::y1::1::claude-sonnet-5::001"", ""persona::y1::1::claude-sonnet-5::003"", ""persona::y1::1::claude-sonnet-5::004"", ""persona::y1::1::claude-sonnet-5::005""]",sparseness,0.012615949631684442,0.010647430685508663,whole_review
persona,rephrased,claude,Claude,y1::1,y1,1,CYTOKINETIC BOTTLENECKS OF HEAT WAVES,4,claude_y1::1_0003,4,"[""persona::y1::1::claude-sonnet-5::001"", ""persona::y1::1::claude-sonnet-5::003"", ""persona::y1::1::claude-sonnet-5::004"", ""persona::y1::1::claude-sonnet-5::005""]",remote_clique,0.03343026836713155,0.028241872787475586,whole_review
persona,rephrased,claude,Claude,y1::1,y1,1,CYTOKINETIC BOTTLENECKS OF HEAT WAVES,4,claude_y1::1_0004,4,"[""persona::y1::1::claude-sonnet-5::002"", ""persona::y1::1::claude-sonnet-5::003"", ""persona::y1::1::claude-sonnet-5::004"", ""persona::y1::1::claude-sonnet-5::005""]",mean_pairwise,0.03343026836713155,0.030846516291300457,whole_review
persona,rephrased,claude,Claude,y1::1,y1,1,CYTOKINETIC BOTTLENECKS OF HEAT WAVES,4,claude_y1::1_0004,4,"[""persona::y1::1::claude-sonnet-5::002"", ""persona::y1::1::claude-sonnet-5::003"", ""persona::y1::1::claude-sonnet-5::004"", ""persona::y1::1::claude-sonnet-5::005""]",nn,0.03162507712841034,0.02679714560508728,whole_review
persona,rephrased,claude,Claude,y1::1,y1,1,CYTOKINETIC BOTTLENECKS OF HEAT WAVES,4,claude_y1::1_0004,4,"[""persona::y1::1::claude-sonnet-5::002"", ""persona::y1::1::claude-sonnet-5::003"", ""persona::y1::1::claude-sonnet-5::004"", ""persona::y1::1::claude-sonnet-5::005""]",centroid_loo,0.02247544716822064,0.02072304609758474,whole_review
persona,rephrased,claude,Claude,y1::1,y1,1,CYTOKINETIC BOTTLENECKS OF HEAT WAVES,4,claude_y1::1_0004,4,"[""persona::y1::1::claude-sonnet-5::002"", ""persona::y1::1::claude-sonnet-5::003"", ""persona::y1::1::claude-sonnet-5::004"", ""persona::y1::1::claude-sonnet-5::005""]",global_centroid_dist,0.012615949631684442,0.011635155409490922,whole_review
persona,rephrased,claude,Claude,y1::1,y1,1,CYTOKINETIC BOTTLENECKS OF HEAT WAVES,4,claude_y1::1_0004,4,"[""persona::y1::1::claude-sonnet-5::002"", ""persona::y1::1::claude-sonnet-5::003"", ""persona::y1::1::claude-sonnet-5::004"", ""persona::y1::1::claude-sonnet-5::005""]",medoid_dist,0.024136707186698914,0.020838648080825806,whole_review
persona,rephrased,claude,Claude,y1::1,y1,1,CYTOKINETIC BOTTLENECKS OF HEAT WAVES,4,claude_y1::1_0004,4,"[""persona::y1::1::claude-sonnet-5::002"", ""persona::y1::1::claude-sonnet-5::003"", ""persona::y1::1::claude-sonnet-5::004"", ""persona::y1::1::claude-sonnet-5::005""]",span90,0.013414411944317617,0.013164004329191691,whole_review
persona,rephrased,claude,Claude,y1::1,y1,1,CYTOKINETIC BOTTLENECKS OF HEAT WAVES,4,claude_y1::1_0004,4,"[""persona::y1::1::claude-sonnet-5::002"", ""persona::y1::1::claude-sonnet-5::003"", ""persona::y1::1::claude-sonnet-5::004"", ""persona::y1::1::claude-sonnet-5::005""]",mst_dispersion,0.03202972809473673,0.02764892578125,whole_review
persona,rephrased,claude,Claude,y1::1,y1,1,CYTOKINETIC BOTTLENECKS OF HEAT WAVES,4,claude_y1::1_0004,4,"[""persona::y1::1::claude-sonnet-5::002"", ""persona::y1::1::claude-sonnet-5::003"", ""persona::y1::1::claude-sonnet-5::004"", ""persona::y1::1::claude-sonnet-5::005""]",sparseness,0.012615949631684442,0.011635155409490922,whole_review
persona,rephrased,claude,Claude,y1::1,y1,1,CYTOKINETIC BOTTLENECKS OF HEAT WAVES,4,claude_y1::1_0004,4,"[""persona::y1::1::claude-sonnet-5::002"", ""persona::y1::1::claude-sonnet-5::003"", ""persona::y1::1::claude-sonnet-5::004"", ""persona::y1::1::claude-sonnet-5::005""]",remote_clique,0.03343026836713155,0.030846516291300457,whole_review
persona,rephrased,claude,Claude,y1::10,y1,10,Transposable elements and the emergence of genomic innovation,4,claude_y1::10_0000,4,"[""persona::y1::10::claude-sonnet-5::001"", ""persona::y1::10::claude-sonnet-5::002"", ""persona::y1::10::claude-sonnet-5::003"", ""persona::y1::10::claude-sonnet-5::004""]",mean_pairwise,0.0388431449731191,0.03238754471143087,whole_review
persona,rephrased,claude,Claude,y1::10,y1,10,Transposable elements and the emergence of genomic innovation,4,claude_y1::10_0000,4,"[""persona::y1::10::claude-sonnet-5::001"", ""persona::y1::10::claude-sonnet-5::002"", ""persona::y1::10::claude-sonnet-5::003"", ""persona::y1::10::claude-sonnet-5::004""]",nn,0.03373068571090698,0.02863965928554535,whole_review
persona,rephrased,claude,Claude,y1::10,y1,10,Transposable elements and the emergence of genomic innovation,4,claude_y1::10_0000,4,"[""persona::y1::10::claude-sonnet-5::001"", ""persona::y1::10::claude-sonnet-5::002"", ""persona::y1::10::claude-sonnet-5::003"", ""persona::y1::10::claude-sonnet-5::004""]",centroid_loo,0.0261484619635953,0.02176563741338594,whole_review
persona,rephrased,claude,Claude,y1::10,y1,10,Transposable elements and the emergence of genomic innovation,4,claude_y1::10_0000,4,"[""persona::y1::10::claude-sonnet-5::001"", ""persona::y1::10::claude-sonnet-5::002"", ""persona::y1::10::claude-sonnet-5::003"", ""persona::y1::10::claude-sonnet-5::004""]",global_centroid_dist,0.014673833269464864,0.012219900997675753,whole_review
persona,rephrased,claude,Claude,y1::10,y1,10,Transposable elements and the emergence of genomic innovation,4,claude_y1::10_0000,4,"[""persona::y1::10::claude-sonnet-5::001"", ""persona::y1::10::claude-sonnet-5::002"", ""persona::y1::10::claude-sonnet-5::003"", ""persona::y1::10::claude-sonnet-5::004""]",medoid_dist,0.02635274827480316,0.022039756178855896,whole_review
persona,rephrased,claude,Claude,y1::10,y1,10,Transposable elements and the emergence of genomic innovation,4,claude_y1::10_0000,4,"[""persona::y1::10::claude-sonnet-5::001"", ""persona::y1::10::claude-sonnet-5::002"", ""persona::y1::10::claude-sonnet-5::003"", ""persona::y1::10::claude-sonnet-5::004""]",span90,0.016338734834450218,0.01420458765832966,whole_review
persona,rephrased,claude,Claude,y1::10,y1,10,Transposable elements and the emergence of genomic innovation,4,claude_y1::10_0000,4,"[""persona::y1::10::claude-sonnet-5::001"", ""persona::y1::10::claude-sonnet-5::002"", ""persona::y1::10::claude-sonnet-5::003"", ""persona::y1::10::claude-sonnet-5::004""]",mst_dispersion,0.03399519125620524,0.0289877454439799,whole_review
persona,rephrased,claude,Claude,y1::10,y1,10,Transposable elements and the emergence of genomic innovation,4,claude_y1::10_0000,4,"[""persona::y1::10::claude-sonnet-5::001"", ""persona::y1::10::claude-sonnet-5::002"", ""persona::y1::10::claude-sonnet-5::003"", ""persona::y1::10::claude-sonnet-5::004""]",sparseness,0.014673833269464864,0.012219900997675753,whole_review
persona,rephrased,claude,Claude,y1::10,y1,10,Transposable elements and the emergence of genomic innovation,4,claude_y1::10_0000,4,"[""persona::y1::10::claude-sonnet-5::001"", ""persona::y1::10::claude-sonnet-5::002"", ""persona::y1::10::claude-sonnet-5::003"", ""persona::y1::10::claude-sonnet-5::004""]",remote_clique,0.0388431449731191,0.03238754471143087,whole_review
persona,rephrased,claude,Claude,y1::10,y1,10,Transposable elements and the emergence of genomic innovation,4,claude_y1::10_0001,4,"[""persona::y1::10::claude-sonnet-5::001"", ""persona::y1::10::claude-sonnet-5::002"", ""persona::y1::10::claude-sonnet-5::003"", ""persona::y1::10::claude-sonnet-5::005""]",mean_pairwise,0.0388431449731191,0.036325315634409584,whole_review
persona,rephrased,claude,Claude,y1::10,y1,10,Transposable elements and the emergence of genomic innovation,4,claude_y1::10_0001,4,"[""persona::y1::10::claude-sonnet-5::001"", ""persona::y1::10::claude-sonnet-5::002"", ""persona::y1::10::claude-sonnet-5::003"", ""persona::y1::10::claude-sonnet-5::005""]",nn,0.03373068571090698,0.03156605362892151,whole_review
persona,rephrased,claude,Claude,y1::10,y1,10,Transposable elements and the emergence of genomic innovation,4,claude_y1::10_0001,4,"[""persona::y1::10::claude-sonnet-5::001"", ""persona::y1::10::claude-sonnet-5::002"", ""persona::y1::10::claude-sonnet-5::003"", ""persona::y1::10::claude-sonnet-5::005""]",centroid_loo,0.0261484619635953,0.024438556664299976,whole_review
persona,rephrased,claude,Claude,y1::10,y1,10,Transposable elements and the emergence of genomic innovation,4,claude_y1::10_0001,4,"[""persona::y1::10::claude-sonnet-5::001"", ""persona::y1::10::claude-sonnet-5::002"", ""persona::y1::10::claude-sonnet-5::003"", ""persona::y1::10::claude-sonnet-5::005""]",global_centroid_dist,0.014673833269464864,0.013715965454655837,whole_review
persona,rephrased,claude,Claude,y1::10,y1,10,Transposable elements and the emergence of genomic innovation,4,claude_y1::10_0001,4,"[""persona::y1::10::claude-sonnet-5::001"", ""persona::y1::10::claude-sonnet-5::002"", ""persona::y1::10::claude-sonnet-5::003"", ""persona::y1::10::claude-sonnet-5::005""]",medoid_dist,0.02635274827480316,0.025036677718162537,whole_review
persona,rephrased,claude,Claude,y1::10,y1,10,Transposable elements and the emergence of genomic innovation,4,claude_y1::10_0001,4,"[""persona::y1::10::claude-sonnet-5::001"", ""persona::y1::10::claude-sonnet-5::002"", ""persona::y1::10::claude-sonnet-5::003"", ""persona::y1::10::claude-sonnet-5::005""]",span90,0.016338734834450218,0.0149339203605796,whole_review
persona,rephrased,claude,Claude,y1::10,y1,10,Transposable elements and the emergence of genomic innovation,4,claude_y1::10_0001,4,"[""persona::y1::10::claude-sonnet-5::001"", ""persona::y1::10::claude-sonnet-5::002"", ""persona::y1::10::claude-sonnet-5::003"", ""persona::y1::10::claude-sonnet-5::005""]",mst_dispersion,0.03399519125620524,0.032264928023020424,whole_review
persona,rephrased,claude,Claude,y1::10,y1,10,Transposable elements and the emergence of genomic innovation,4,claude_y1::10_0001,4,"[""persona::y1::10::claude-sonnet-5::001"", ""persona::y1::10::claude-sonnet-5::002"", ""persona::y1::10::claude-sonnet-5::003"", ""persona::y1::10::claude-sonnet-5::005""]",sparseness,0.014673833269464864,0.013715965454655837,whole_review
persona,rephrased,claude,Claude,y1::10,y1,10,Transposable elements and the emergence of genomic innovation,4,claude_y1::10_0001,4,"[""persona::y1::10::claude-sonnet-5::001"", ""persona::y1::10::claude-sonnet-5::002"", ""persona::y1::10::claude-sonnet-5::003"", ""persona::y1::10::claude-sonnet-5::005""]",remote_clique,0.0388431449731191,0.036325315634409584,whole_review
persona,rephrased,claude,Claude,y1::10,y1,10,Transposable elements and the emergence of genomic innovation,4,claude_y1::10_0002,4,"[""persona::y1::10::claude-sonnet-5::001"", ""persona::y1::10::claude-sonnet-5::002"", ""persona::y1::10::claude-sonnet-5::004"", ""persona::y1::10::claude-sonnet-5::005""]",mean_pairwise,0.0388431449731191,0.03173734744389852,whole_review
persona,rephrased,claude,Claude,y1::10,y1,10,Transposable elements and the emergence of genomic innovation,4,claude_y1::10_0002,4,"[""persona::y1::10::claude-sonnet-5::001"", ""persona::y1::10::claude-sonnet-5::002"", ""persona::y1::10::claude-sonnet-5::004"", ""persona::y1::10::claude-sonnet-5::005""]",nn,0.03373068571090698,0.02867591381072998,whole_review
persona,rephrased,claude,Claude,y1::10,y1,10,Transposable elements and the emergence of genomic innovation,4,claude_y1::10_0002,4,"[""persona::y1::10::claude-sonnet-5::001"", ""persona::y1::10::claude-sonnet-5::002"", ""persona::y1::10::claude-sonnet-5::004"", ""persona::y1::10::claude-sonnet-5::005""]",centroid_loo,0.0261484619635953,0.021327158945235153,whole_review
persona,rephrased,claude,Claude,y1::10,y1,10,Transposable elements and the emergence of genomic innovation,4,claude_y1::10_0002,4,"[""persona::y1::10::claude-sonnet-5::001"", ""persona::y1::10::claude-sonnet-5::002"", ""persona::y1::10::claude-sonnet-5::004"", ""persona::y1::10::claude-sonnet-5::005""]",global_centroid_dist,0.014673833269464864,0.011973176704418359,whole_review
persona,rephrased,claude,Claude,y1::10,y1,10,Transposable elements and the emergence of genomic innovation,4,claude_y1::10_0002,4,"[""persona::y1::10::claude-sonnet-5::001"", ""persona::y1::10::claude-sonnet-5::002"", ""persona::y1::10::claude-sonnet-5::004"", ""persona::y1::10::claude-sonnet-5::005""]",medoid_dist,0.02635274827480316,0.021777063608169556,whole_review
persona,rephrased,claude,Claude,y1::10,y1,10,Transposable elements and the emergence of genomic innovation,4,claude_y1::10_0002,4,"[""persona::y1::10::claude-sonnet-5::001"", ""persona::y1::10::claude-sonnet-5::002"", ""persona::y1::10::claude-sonnet-5::004"", ""persona::y1::10::claude-sonnet-5::005""]",span90,0.016338734834450218,0.012975674236393397,whole_review
persona,rephrased,claude,Claude,y1::10,y1,10,Transposable elements and the emergence of genomic innovation,4,claude_y1::10_0002,4,"[""persona::y1::10::claude-sonnet-5::001"", ""persona::y1::10::claude-sonnet-5::002"", ""persona::y1::10::claude-sonnet-5::004"", ""persona::y1::10::claude-sonnet-5::005""]",mst_dispersion,0.03399519125620524,0.029036084810892742,whole_review
persona,rephrased,claude,Claude,y1::10,y1,10,Transposable elements and the emergence of genomic innovation,4,claude_y1::10_0002,4,"[""persona::y1::10::claude-sonnet-5::001"", ""persona::y1::10::claude-sonnet-5::002"", ""persona::y1::10::claude-sonnet-5::004"", ""persona::y1::10::claude-sonnet-5::005""]",sparseness,0.014673833269464864,0.011973176704418359,whole_review
persona,rephrased,claude,Claude,y1::10,y1,10,Transposable elements and the emergence of genomic innovation,4,claude_y1::10_0002,4,"[""persona::y1::10::claude-sonnet-5::001"", ""persona::y1::10::claude-sonnet-5::002"", ""persona::y1::10::claude-sonnet-5::004"", ""persona::y1::10::claude-sonnet-5::005""]",remote_clique,0.0388431449731191,0.03173734744389852,whole_review
persona,rephrased,claude,Claude,y1::10,y1,10,Transposable elements and the emergence of genomic innovation,4,claude_y1::10_0003,4,"[""persona::y1::10::claude-sonnet-5::001"", ""persona::y1::10::claude-sonnet-5::003"", ""persona::y1::10::claude-sonnet-5::004"", ""persona::y1::10::claude-sonnet-5::005""]",mean_pairwise,0.0388431449731191,0.03291928768157959,whole_review
