criterion,feature,coef,abs_coef,odds_ratio_per_sd
data_identification,is_nn_outlier,-0.5806855508084066,0.5806855508084066,0.5595146593280089
data_identification,avg_word_len,0.4778494963341088,0.4778494963341088,1.612602762491508
data_identification,hedge_rate,0.34446689771587535,0.34446689771587535,1.4112373852230613
data_identification,flesch_reading_ease,0.3347173660654745,0.3347173660654745,1.3975453356609953
data_identification,type_token_ratio,0.29464829244528556,0.29464829244528556,1.3426540540604117
data_identification,n_chars,0.2896651104192551,0.2896651104192551,1.3359800073168069
data_identification,fk_grade_level,-0.25657653361475846,0.25657653361475846,0.7736957785588375
data_identification,dash_per_1k_chars,-0.24859910002487892,0.24859910002487892,0.7798925696323624
data_identification,novelty_z,0.24682051684610049,0.24682051684610049,1.2799493628122933
data_identification,raw_novelty,0.24682040605837433,0.24682040605837433,1.2799492210096217
data_identification,stopword_rate,-0.21791974854779822,0.21791974854779822,0.8041899764904779
data_identification,newline_per_1k_chars,0.2059372849066725,0.2059372849066725,1.228676145039852
data_identification,avg_sent_len_words,0.17273671847047245,0.17273671847047245,1.1885531397982796
data_identification,centroid_dist,0.16297655040034836,0.16297655040034836,1.1770090889729328
data_identification,n_words,0.15989585444779822,0.15989585444779822,1.1733886614180382
data_identification,nn_dist,-0.149187289191726,0.149187289191726,0.8614077674256033
data_identification,is_literature_outlier,-0.06714212656439435,0.06714212656439435,0.935062294700778
data_identification,n_sents,-0.058880236763390346,0.058880236763390346,0.9428196775319491
data_identification,paren_per_1k_chars,-0.052609834584441954,0.052609834584441954,0.9487501097588592
data_identification,comma_per_1k_chars,0.04987448781999298,0.04987448781999298,1.0511391573290914
data_identification,semicolon_per_1k_chars,0.0,0.0,1.0
data_identification,colon_per_1k_chars,0.0,0.0,1.0
data_identification,quote_per_1k_chars,0.0,0.0,1.0
data_identification,bullet_per_1k_chars,0.0,0.0,1.0
novelty_and_significance,newline_per_1k_chars,-1.416879782743363,1.416879782743363,0.24246939500278208
novelty_and_significance,centroid_dist,-1.3771403168180998,1.3771403168180998,0.2522990176761578
novelty_and_significance,is_literature_outlier,1.1740913322924165,1.1740913322924165,3.2352018843376165
novelty_and_significance,novelty_z,-0.9598093987069856,0.9598093987069856,0.3829658728097365
novelty_and_significance,raw_novelty,-0.9598092833092826,0.9598092833092826,0.38296591700312105
novelty_and_significance,dash_per_1k_chars,-0.8718461617269363,0.8718461617269363,0.4181788104518501
novelty_and_significance,type_token_ratio,0.5924901363281612,0.5924901363281612,1.8084861901986928
novelty_and_significance,avg_word_len,0.4848982331427808,0.4848982331427808,1.6240097300680987
novelty_and_significance,comma_per_1k_chars,-0.386124233823826,0.386124233823826,0.6796860804341781
novelty_and_significance,is_nn_outlier,0.37793977542886525,0.37793977542886525,1.4592750560149328
novelty_and_significance,stopword_rate,-0.362756937114452,0.362756937114452,0.6957555252939067
novelty_and_significance,fk_grade_level,-0.31372190583938336,0.31372190583938336,0.7307222094858361
novelty_and_significance,flesch_reading_ease,0.2850925350856924,0.2850925350856924,1.3298850834580767
novelty_and_significance,paren_per_1k_chars,0.2173838352136266,0.2173838352136266,1.2428210490802658
novelty_and_significance,avg_sent_len_words,-0.18239261201473292,0.18239261201473292,0.8332741227529867
novelty_and_significance,n_words,-0.15223848125728218,0.15223848125728218,0.8587834525607535
novelty_and_significance,n_sents,0.11427765997750414,0.11427765997750414,1.1210633561001628
novelty_and_significance,nn_dist,0.0533574210552289,0.0533574210552289,1.0548065878353978
novelty_and_significance,hedge_rate,0.028795968553637502,0.028795968553637502,1.029214580911613
novelty_and_significance,n_chars,-0.0011881727024119074,0.0011881727024119074,0.9988125328952885
novelty_and_significance,semicolon_per_1k_chars,0.0,0.0,1.0
novelty_and_significance,colon_per_1k_chars,0.0,0.0,1.0
novelty_and_significance,quote_per_1k_chars,0.0,0.0,1.0
novelty_and_significance,bullet_per_1k_chars,0.0,0.0,1.0
open_science_commitment,type_token_ratio,1.397176685496573,1.397176685496573,4.04376700897631
open_science_commitment,centroid_dist,-1.187815249046059,1.187815249046059,0.30488663833745916
open_science_commitment,is_literature_outlier,-0.9692914802499719,0.9692914802499719,0.3793517210951589
open_science_commitment,dash_per_1k_chars,-0.7388153196100857,0.7388153196100857,0.4776794779597269
open_science_commitment,nn_dist,0.6232210593917622,0.6232210593917622,1.8649254132335193
open_science_commitment,flesch_reading_ease,0.6062539716331489,0.6062539716331489,1.8335499875824155
open_science_commitment,fk_grade_level,-0.5099124467598465,0.5099124467598465,0.6005481564475263
open_science_commitment,avg_word_len,0.4606501622814246,0.4606501622814246,1.5851042250258245
open_science_commitment,novelty_z,0.43126168235399365,0.43126168235399365,1.5391982782898437
open_science_commitment,raw_novelty,0.4312616252422216,0.4312616252422216,1.539198190383505
open_science_commitment,paren_per_1k_chars,0.39860844405338397,0.39860844405338397,1.489750183847724
open_science_commitment,is_nn_outlier,-0.3459758804728475,0.3459758804728475,0.7075295521789451
open_science_commitment,comma_per_1k_chars,-0.3133367764464743,0.3133367764464743,0.7310036862857759
open_science_commitment,n_chars,0.2566179540182026,0.2566179540182026,1.2925512184182486
open_science_commitment,n_words,0.20244492668137098,0.20244492668137098,1.2243926518984012
open_science_commitment,stopword_rate,-0.17617661363607512,0.17617661363607512,0.8384698850442328
open_science_commitment,newline_per_1k_chars,-0.17466463238499755,0.17466463238499755,0.8397385946809063
open_science_commitment,avg_sent_len_words,0.1564241586966873,0.1564241586966873,1.1693220760458045
open_science_commitment,n_sents,0.1276850740555864,0.1276850740555864,1.13619512902412
open_science_commitment,hedge_rate,-0.12503965322745936,0.12503965322745936,0.8824619094279854
open_science_commitment,semicolon_per_1k_chars,0.0,0.0,1.0
open_science_commitment,colon_per_1k_chars,0.0,0.0,1.0
open_science_commitment,quote_per_1k_chars,0.0,0.0,1.0
open_science_commitment,bullet_per_1k_chars,0.0,0.0,1.0
relevance_to_emergent_phenomena,centroid_dist,-1.5710469188783942,1.5710469188783942,0.2078274899011061
relevance_to_emergent_phenomena,dash_per_1k_chars,-1.447223431033515,1.447223431033515,0.2352224937041011
relevance_to_emergent_phenomena,type_token_ratio,1.407603229599941,1.407603229599941,4.086150094630342
relevance_to_emergent_phenomena,is_nn_outlier,1.2685063169030768,1.2685063169030768,3.555537747385289
relevance_to_emergent_phenomena,stopword_rate,-0.8142552244674981,0.8142552244674981,0.4429691170965115
relevance_to_emergent_phenomena,comma_per_1k_chars,-0.5896060927924305,0.5896060927924305,0.5545456812584749
relevance_to_emergent_phenomena,avg_sent_len_words,0.5874850815986041,0.5874850815986041,1.799457231902685
relevance_to_emergent_phenomena,raw_novelty,-0.5733340709959185,0.5733340709959185,0.5636430764453119
relevance_to_emergent_phenomena,novelty_z,-0.5733337622681113,0.5733337622681113,0.5636432504576298
relevance_to_emergent_phenomena,n_words,0.5252564329058211,0.5252564329058211,1.6908923932389606
relevance_to_emergent_phenomena,flesch_reading_ease,0.5021036104857288,0.5021036104857288,1.652193188554298
relevance_to_emergent_phenomena,avg_word_len,0.4222767032213497,0.4222767032213497,1.5254305578409193
relevance_to_emergent_phenomena,nn_dist,-0.31883198548638764,0.31883198548638764,0.7269976852082264
relevance_to_emergent_phenomena,fk_grade_level,-0.2900340837606515,0.2900340837606515,0.7482380643768486
relevance_to_emergent_phenomena,n_sents,-0.2585168990041958,0.2585168990041958,0.7721959815957908
relevance_to_emergent_phenomena,newline_per_1k_chars,-0.22735514309656715,0.22735514309656715,0.7966378116263115
relevance_to_emergent_phenomena,is_literature_outlier,-0.17445439375174135,0.17445439375174135,0.8399151587349869
relevance_to_emergent_phenomena,paren_per_1k_chars,0.08913942170901465,0.08913942170901465,1.0932330661238965
relevance_to_emergent_phenomena,n_chars,0.07016882222910922,0.07016882222910922,1.0726892597607223
relevance_to_emergent_phenomena,hedge_rate,-0.04439243421109923,0.04439243421109923,0.9565784896797097
relevance_to_emergent_phenomena,semicolon_per_1k_chars,0.0,0.0,1.0
relevance_to_emergent_phenomena,colon_per_1k_chars,0.0,0.0,1.0
relevance_to_emergent_phenomena,quote_per_1k_chars,0.0,0.0,1.0
relevance_to_emergent_phenomena,bullet_per_1k_chars,0.0,0.0,1.0
rigor_of_approach,centroid_dist,-0.3152612742500037,0.3152612742500037,0.729598224135341
rigor_of_approach,is_nn_outlier,0.227091285755345,0.227091285755345,1.2549444212610674
rigor_of_approach,stopword_rate,-0.22543102424608857,0.22543102424608857,0.7981721130724713
rigor_of_approach,dash_per_1k_chars,-0.19897297753899285,0.19897297753899285,0.8195720398871875
rigor_of_approach,comma_per_1k_chars,-0.17368503965698726,0.17368503965698726,0.8405615995406601
rigor_of_approach,n_sents,0.15682066440628045,0.15682066440628045,1.1697858108559844
rigor_of_approach,type_token_ratio,0.15062371928159682,0.15062371928159682,1.162559127186199
rigor_of_approach,n_words,0.10771868939787199,0.10771868939787199,1.1137343960207293
rigor_of_approach,newline_per_1k_chars,-0.09757870922221865,0.09757870922221865,0.9070309470457651
rigor_of_approach,paren_per_1k_chars,-0.08110532404928304,0.08110532404928304,0.9220965673856413
rigor_of_approach,hedge_rate,0.0765138705620127,0.0765138705620127,1.079517163743084
rigor_of_approach,novelty_z,0.06543731498239949,0.06543731498239949,1.0676258110731258
rigor_of_approach,raw_novelty,0.06543728504467941,0.06543728504467941,1.0676257791108437
