condition,review_uid,target_proposal_uid,review_source,source_family,evaluator_model,review_draw_index,text_versions_available,target_human_n_reviews,is_human_panel_member,is_ai_pool_member,is_ai_claude_member,is_ai_gemini_member,is_ai_gpt_member
one_at_a_time,one_at_a_time::y1::8::gpt-5.5::004,y1::8,ai,gpt,gpt-5.5,4,"original,rephrased",5,False,True,False,False,True
one_at_a_time,one_at_a_time::y1::8::gpt-5.5::005,y1::8,ai,gpt,gpt-5.5,5,"original,rephrased",5,False,True,False,False,True
one_at_a_time,one_at_a_time::y1::8::gemini-3.1-pro-preview::001,y1::8,ai,gemini,gemini-3.1-pro-preview,1,"original,rephrased",5,False,True,False,True,False
one_at_a_time,one_at_a_time::y1::8::gemini-3.1-pro-preview::002,y1::8,ai,gemini,gemini-3.1-pro-preview,2,"original,rephrased",5,False,True,False,True,False
one_at_a_time,one_at_a_time::y1::8::gemini-3.1-pro-preview::003,y1::8,ai,gemini,gemini-3.1-pro-preview,3,"original,rephrased",5,False,True,False,True,False
one_at_a_time,one_at_a_time::y1::8::gemini-3.1-pro-preview::004,y1::8,ai,gemini,gemini-3.1-pro-preview,4,"original,rephrased",5,False,True,False,True,False
one_at_a_time,one_at_a_time::y1::8::gemini-3.1-pro-preview::005,y1::8,ai,gemini,gemini-3.1-pro-preview,5,"original,rephrased",5,False,True,False,True,False
one_at_a_time,y1::9::1::01,y1::9,human,human,human-y1,,"original,rephrased",3,True,False,False,False,False
one_at_a_time,y1::9::2::01,y1::9,human,human,human-y1,,"original,rephrased",3,True,False,False,False,False
one_at_a_time,y1::9::3::01,y1::9,human,human,human-y1,,"original,rephrased",3,True,False,False,False,False
one_at_a_time,one_at_a_time::y1::9::claude-sonnet-5::001,y1::9,ai,claude,claude-sonnet-5,1,"original,rephrased",3,False,True,True,False,False
one_at_a_time,one_at_a_time::y1::9::claude-sonnet-5::002,y1::9,ai,claude,claude-sonnet-5,2,"original,rephrased",3,False,True,True,False,False
one_at_a_time,one_at_a_time::y1::9::claude-sonnet-5::003,y1::9,ai,claude,claude-sonnet-5,3,"original,rephrased",3,False,True,True,False,False
one_at_a_time,one_at_a_time::y1::9::claude-sonnet-5::004,y1::9,ai,claude,claude-sonnet-5,4,"original,rephrased",3,False,True,True,False,False
one_at_a_time,one_at_a_time::y1::9::claude-sonnet-5::005,y1::9,ai,claude,claude-sonnet-5,5,"original,rephrased",3,False,True,True,False,False
one_at_a_time,one_at_a_time::y1::9::gpt-5.5::001,y1::9,ai,gpt,gpt-5.5,1,"original,rephrased",3,False,True,False,False,True
one_at_a_time,one_at_a_time::y1::9::gpt-5.5::002,y1::9,ai,gpt,gpt-5.5,2,"original,rephrased",3,False,True,False,False,True
one_at_a_time,one_at_a_time::y1::9::gpt-5.5::003,y1::9,ai,gpt,gpt-5.5,3,"original,rephrased",3,False,True,False,False,True
one_at_a_time,one_at_a_time::y1::9::gpt-5.5::004,y1::9,ai,gpt,gpt-5.5,4,"original,rephrased",3,False,True,False,False,True
one_at_a_time,one_at_a_time::y1::9::gpt-5.5::005,y1::9,ai,gpt,gpt-5.5,5,"original,rephrased",3,False,True,False,False,True
one_at_a_time,one_at_a_time::y1::9::gemini-3.1-pro-preview::001,y1::9,ai,gemini,gemini-3.1-pro-preview,1,"original,rephrased",3,False,True,False,True,False
one_at_a_time,one_at_a_time::y1::9::gemini-3.1-pro-preview::003,y1::9,ai,gemini,gemini-3.1-pro-preview,3,"original,rephrased",3,False,True,False,True,False
one_at_a_time,one_at_a_time::y1::9::gemini-3.1-pro-preview::004,y1::9,ai,gemini,gemini-3.1-pro-preview,4,"original,rephrased",3,False,True,False,True,False
one_at_a_time,one_at_a_time::y1::9::gemini-3.1-pro-preview::005,y1::9,ai,gemini,gemini-3.1-pro-preview,5,"original,rephrased",3,False,True,False,True,False
one_at_a_time,y2::1::1::01,y2::1,human,human,human-y2,,"original,rephrased",3,True,False,False,False,False
one_at_a_time,y2::1::2::01,y2::1,human,human,human-y2,,"original,rephrased",3,True,False,False,False,False
one_at_a_time,y2::1::3::01,y2::1,human,human,human-y2,,"original,rephrased",3,True,False,False,False,False
one_at_a_time,one_at_a_time::y2::1::claude-sonnet-5::001,y2::1,ai,claude,claude-sonnet-5,1,"original,rephrased",3,False,True,True,False,False
one_at_a_time,one_at_a_time::y2::1::claude-sonnet-5::002,y2::1,ai,claude,claude-sonnet-5,2,"original,rephrased",3,False,True,True,False,False
one_at_a_time,one_at_a_time::y2::1::claude-sonnet-5::003,y2::1,ai,claude,claude-sonnet-5,3,"original,rephrased",3,False,True,True,False,False
one_at_a_time,one_at_a_time::y2::1::claude-sonnet-5::004,y2::1,ai,claude,claude-sonnet-5,4,"original,rephrased",3,False,True,True,False,False
one_at_a_time,one_at_a_time::y2::1::claude-sonnet-5::005,y2::1,ai,claude,claude-sonnet-5,5,"original,rephrased",3,False,True,True,False,False
one_at_a_time,one_at_a_time::y2::1::gpt-5.5::001,y2::1,ai,gpt,gpt-5.5,1,"original,rephrased",3,False,True,False,False,True
one_at_a_time,one_at_a_time::y2::1::gpt-5.5::002,y2::1,ai,gpt,gpt-5.5,2,"original,rephrased",3,False,True,False,False,True
one_at_a_time,one_at_a_time::y2::1::gpt-5.5::003,y2::1,ai,gpt,gpt-5.5,3,"original,rephrased",3,False,True,False,False,True
one_at_a_time,one_at_a_time::y2::1::gpt-5.5::004,y2::1,ai,gpt,gpt-5.5,4,"original,rephrased",3,False,True,False,False,True
one_at_a_time,one_at_a_time::y2::1::gpt-5.5::005,y2::1,ai,gpt,gpt-5.5,5,"original,rephrased",3,False,True,False,False,True
one_at_a_time,one_at_a_time::y2::1::gemini-3.1-pro-preview::001,y2::1,ai,gemini,gemini-3.1-pro-preview,1,"original,rephrased",3,False,True,False,True,False
one_at_a_time,one_at_a_time::y2::1::gemini-3.1-pro-preview::002,y2::1,ai,gemini,gemini-3.1-pro-preview,2,"original,rephrased",3,False,True,False,True,False
one_at_a_time,one_at_a_time::y2::1::gemini-3.1-pro-preview::003,y2::1,ai,gemini,gemini-3.1-pro-preview,3,"original,rephrased",3,False,True,False,True,False
one_at_a_time,one_at_a_time::y2::1::gemini-3.1-pro-preview::004,y2::1,ai,gemini,gemini-3.1-pro-preview,4,"original,rephrased",3,False,True,False,True,False
one_at_a_time,one_at_a_time::y2::1::gemini-3.1-pro-preview::005,y2::1,ai,gemini,gemini-3.1-pro-preview,5,"original,rephrased",3,False,True,False,True,False
one_at_a_time,y2::10::1::01,y2::10,human,human,human-y2,,"original,rephrased",3,True,False,False,False,False
one_at_a_time,y2::10::2::01,y2::10,human,human,human-y2,,"original,rephrased",3,True,False,False,False,False
one_at_a_time,y2::10::3::01,y2::10,human,human,human-y2,,"original,rephrased",3,True,False,False,False,False
one_at_a_time,one_at_a_time::y2::10::claude-sonnet-5::001,y2::10,ai,claude,claude-sonnet-5,1,"original,rephrased",3,False,True,True,False,False
one_at_a_time,one_at_a_time::y2::10::claude-sonnet-5::002,y2::10,ai,claude,claude-sonnet-5,2,"original,rephrased",3,False,True,True,False,False
one_at_a_time,one_at_a_time::y2::10::claude-sonnet-5::003,y2::10,ai,claude,claude-sonnet-5,3,"original,rephrased",3,False,True,True,False,False
one_at_a_time,one_at_a_time::y2::10::claude-sonnet-5::004,y2::10,ai,claude,claude-sonnet-5,4,"original,rephrased",3,False,True,True,False,False
one_at_a_time,one_at_a_time::y2::10::claude-sonnet-5::005,y2::10,ai,claude,claude-sonnet-5,5,"original,rephrased",3,False,True,True,False,False
one_at_a_time,one_at_a_time::y2::10::gpt-5.5::001,y2::10,ai,gpt,gpt-5.5,1,"original,rephrased",3,False,True,False,False,True
one_at_a_time,one_at_a_time::y2::10::gpt-5.5::002,y2::10,ai,gpt,gpt-5.5,2,"original,rephrased",3,False,True,False,False,True
one_at_a_time,one_at_a_time::y2::10::gpt-5.5::003,y2::10,ai,gpt,gpt-5.5,3,"original,rephrased",3,False,True,False,False,True
one_at_a_time,one_at_a_time::y2::10::gpt-5.5::004,y2::10,ai,gpt,gpt-5.5,4,"original,rephrased",3,False,True,False,False,True
one_at_a_time,one_at_a_time::y2::10::gpt-5.5::005,y2::10,ai,gpt,gpt-5.5,5,"original,rephrased",3,False,True,False,False,True
one_at_a_time,one_at_a_time::y2::10::gemini-3.1-pro-preview::001,y2::10,ai,gemini,gemini-3.1-pro-preview,1,"original,rephrased",3,False,True,False,True,False
one_at_a_time,one_at_a_time::y2::10::gemini-3.1-pro-preview::002,y2::10,ai,gemini,gemini-3.1-pro-preview,2,"original,rephrased",3,False,True,False,True,False
one_at_a_time,one_at_a_time::y2::10::gemini-3.1-pro-preview::003,y2::10,ai,gemini,gemini-3.1-pro-preview,3,"original,rephrased",3,False,True,False,True,False
one_at_a_time,one_at_a_time::y2::10::gemini-3.1-pro-preview::004,y2::10,ai,gemini,gemini-3.1-pro-preview,4,"original,rephrased",3,False,True,False,True,False
one_at_a_time,one_at_a_time::y2::10::gemini-3.1-pro-preview::005,y2::10,ai,gemini,gemini-3.1-pro-preview,5,"original,rephrased",3,False,True,False,True,False
one_at_a_time,y2::11::1::01,y2::11,human,human,human-y2,,"original,rephrased",4,True,False,False,False,False
one_at_a_time,y2::11::2::01,y2::11,human,human,human-y2,,"original,rephrased",4,True,False,False,False,False
one_at_a_time,y2::11::3::01,y2::11,human,human,human-y2,,"original,rephrased",4,True,False,False,False,False
one_at_a_time,y2::11::4::01,y2::11,human,human,human-y2,,"original,rephrased",4,True,False,False,False,False
one_at_a_time,one_at_a_time::y2::11::claude-sonnet-5::001,y2::11,ai,claude,claude-sonnet-5,1,"original,rephrased",4,False,True,True,False,False
one_at_a_time,one_at_a_time::y2::11::claude-sonnet-5::002,y2::11,ai,claude,claude-sonnet-5,2,"original,rephrased",4,False,True,True,False,False
one_at_a_time,one_at_a_time::y2::11::claude-sonnet-5::003,y2::11,ai,claude,claude-sonnet-5,3,"original,rephrased",4,False,True,True,False,False
one_at_a_time,one_at_a_time::y2::11::claude-sonnet-5::004,y2::11,ai,claude,claude-sonnet-5,4,"original,rephrased",4,False,True,True,False,False
one_at_a_time,one_at_a_time::y2::11::claude-sonnet-5::005,y2::11,ai,claude,claude-sonnet-5,5,"original,rephrased",4,False,True,True,False,False
one_at_a_time,one_at_a_time::y2::11::gpt-5.5::001,y2::11,ai,gpt,gpt-5.5,1,"original,rephrased",4,False,True,False,False,True
one_at_a_time,one_at_a_time::y2::11::gpt-5.5::002,y2::11,ai,gpt,gpt-5.5,2,"original,rephrased",4,False,True,False,False,True
one_at_a_time,one_at_a_time::y2::11::gpt-5.5::003,y2::11,ai,gpt,gpt-5.5,3,"original,rephrased",4,False,True,False,False,True
one_at_a_time,one_at_a_time::y2::11::gpt-5.5::004,y2::11,ai,gpt,gpt-5.5,4,"original,rephrased",4,False,True,False,False,True
one_at_a_time,one_at_a_time::y2::11::gpt-5.5::005,y2::11,ai,gpt,gpt-5.5,5,"original,rephrased",4,False,True,False,False,True
one_at_a_time,one_at_a_time::y2::11::gemini-3.1-pro-preview::001,y2::11,ai,gemini,gemini-3.1-pro-preview,1,"original,rephrased",4,False,True,False,True,False
one_at_a_time,one_at_a_time::y2::11::gemini-3.1-pro-preview::002,y2::11,ai,gemini,gemini-3.1-pro-preview,2,"original,rephrased",4,False,True,False,True,False
one_at_a_time,one_at_a_time::y2::11::gemini-3.1-pro-preview::003,y2::11,ai,gemini,gemini-3.1-pro-preview,3,"original,rephrased",4,False,True,False,True,False
one_at_a_time,one_at_a_time::y2::11::gemini-3.1-pro-preview::004,y2::11,ai,gemini,gemini-3.1-pro-preview,4,"original,rephrased",4,False,True,False,True,False
one_at_a_time,one_at_a_time::y2::11::gemini-3.1-pro-preview::005,y2::11,ai,gemini,gemini-3.1-pro-preview,5,"original,rephrased",4,False,True,False,True,False
one_at_a_time,y2::2::1::01,y2::2,human,human,human-y2,,"original,rephrased",3,True,False,False,False,False
one_at_a_time,y2::2::2::01,y2::2,human,human,human-y2,,"original,rephrased",3,True,False,False,False,False
one_at_a_time,y2::2::3::01,y2::2,human,human,human-y2,,"original,rephrased",3,True,False,False,False,False
one_at_a_time,one_at_a_time::y2::2::claude-sonnet-5::001,y2::2,ai,claude,claude-sonnet-5,1,"original,rephrased",3,False,True,True,False,False
one_at_a_time,one_at_a_time::y2::2::claude-sonnet-5::002,y2::2,ai,claude,claude-sonnet-5,2,"original,rephrased",3,False,True,True,False,False
one_at_a_time,one_at_a_time::y2::2::claude-sonnet-5::003,y2::2,ai,claude,claude-sonnet-5,3,"original,rephrased",3,False,True,True,False,False
one_at_a_time,one_at_a_time::y2::2::claude-sonnet-5::004,y2::2,ai,claude,claude-sonnet-5,4,"original,rephrased",3,False,True,True,False,False
one_at_a_time,one_at_a_time::y2::2::claude-sonnet-5::005,y2::2,ai,claude,claude-sonnet-5,5,"original,rephrased",3,False,True,True,False,False
one_at_a_time,one_at_a_time::y2::2::gpt-5.5::001,y2::2,ai,gpt,gpt-5.5,1,"original,rephrased",3,False,True,False,False,True
one_at_a_time,one_at_a_time::y2::2::gpt-5.5::002,y2::2,ai,gpt,gpt-5.5,2,"original,rephrased",3,False,True,False,False,True
one_at_a_time,one_at_a_time::y2::2::gpt-5.5::003,y2::2,ai,gpt,gpt-5.5,3,"original,rephrased",3,False,True,False,False,True
one_at_a_time,one_at_a_time::y2::2::gpt-5.5::004,y2::2,ai,gpt,gpt-5.5,4,"original,rephrased",3,False,True,False,False,True
one_at_a_time,one_at_a_time::y2::2::gpt-5.5::005,y2::2,ai,gpt,gpt-5.5,5,"original,rephrased",3,False,True,False,False,True
one_at_a_time,one_at_a_time::y2::2::gemini-3.1-pro-preview::001,y2::2,ai,gemini,gemini-3.1-pro-preview,1,"original,rephrased",3,False,True,False,True,False
one_at_a_time,one_at_a_time::y2::2::gemini-3.1-pro-preview::002,y2::2,ai,gemini,gemini-3.1-pro-preview,2,"original,rephrased",3,False,True,False,True,False
one_at_a_time,one_at_a_time::y2::2::gemini-3.1-pro-preview::003,y2::2,ai,gemini,gemini-3.1-pro-preview,3,"original,rephrased",3,False,True,False,True,False
one_at_a_time,one_at_a_time::y2::2::gemini-3.1-pro-preview::004,y2::2,ai,gemini,gemini-3.1-pro-preview,4,"original,rephrased",3,False,True,False,True,False
one_at_a_time,one_at_a_time::y2::2::gemini-3.1-pro-preview::005,y2::2,ai,gemini,gemini-3.1-pro-preview,5,"original,rephrased",3,False,True,False,True,False
one_at_a_time,y2::3::1::01,y2::3,human,human,human-y2,,"original,rephrased",4,True,False,False,False,False
one_at_a_time,y2::3::2::01,y2::3,human,human,human-y2,,"original,rephrased",4,True,False,False,False,False
one_at_a_time,y2::3::3::01,y2::3,human,human,human-y2,,"original,rephrased",4,True,False,False,False,False
one_at_a_time,y2::3::4::01,y2::3,human,human,human-y2,,"original,rephrased",4,True,False,False,False,False
one_at_a_time,one_at_a_time::y2::3::claude-sonnet-5::001,y2::3,ai,claude,claude-sonnet-5,1,"original,rephrased",4,False,True,True,False,False
one_at_a_time,one_at_a_time::y2::3::claude-sonnet-5::002,y2::3,ai,claude,claude-sonnet-5,2,"original,rephrased",4,False,True,True,False,False
one_at_a_time,one_at_a_time::y2::3::claude-sonnet-5::003,y2::3,ai,claude,claude-sonnet-5,3,"original,rephrased",4,False,True,True,False,False
one_at_a_time,one_at_a_time::y2::3::claude-sonnet-5::004,y2::3,ai,claude,claude-sonnet-5,4,"original,rephrased",4,False,True,True,False,False
one_at_a_time,one_at_a_time::y2::3::claude-sonnet-5::005,y2::3,ai,claude,claude-sonnet-5,5,"original,rephrased",4,False,True,True,False,False
one_at_a_time,one_at_a_time::y2::3::gpt-5.5::001,y2::3,ai,gpt,gpt-5.5,1,"original,rephrased",4,False,True,False,False,True
one_at_a_time,one_at_a_time::y2::3::gpt-5.5::002,y2::3,ai,gpt,gpt-5.5,2,"original,rephrased",4,False,True,False,False,True
one_at_a_time,one_at_a_time::y2::3::gpt-5.5::003,y2::3,ai,gpt,gpt-5.5,3,"original,rephrased",4,False,True,False,False,True
one_at_a_time,one_at_a_time::y2::3::gpt-5.5::004,y2::3,ai,gpt,gpt-5.5,4,"original,rephrased",4,False,True,False,False,True
one_at_a_time,one_at_a_time::y2::3::gpt-5.5::005,y2::3,ai,gpt,gpt-5.5,5,"original,rephrased",4,False,True,False,False,True
one_at_a_time,one_at_a_time::y2::3::gemini-3.1-pro-preview::002,y2::3,ai,gemini,gemini-3.1-pro-preview,2,"original,rephrased",4,False,True,False,True,False
one_at_a_time,one_at_a_time::y2::3::gemini-3.1-pro-preview::003,y2::3,ai,gemini,gemini-3.1-pro-preview,3,"original,rephrased",4,False,True,False,True,False
one_at_a_time,one_at_a_time::y2::3::gemini-3.1-pro-preview::004,y2::3,ai,gemini,gemini-3.1-pro-preview,4,"original,rephrased",4,False,True,False,True,False
one_at_a_time,y2::4::1::01,y2::4,human,human,human-y2,,"original,rephrased",2,True,False,False,False,False
one_at_a_time,y2::4::2::01,y2::4,human,human,human-y2,,"original,rephrased",2,True,False,False,False,False
one_at_a_time,one_at_a_time::y2::4::claude-sonnet-5::001,y2::4,ai,claude,claude-sonnet-5,1,"original,rephrased",2,False,True,True,False,False
one_at_a_time,one_at_a_time::y2::4::claude-sonnet-5::002,y2::4,ai,claude,claude-sonnet-5,2,"original,rephrased",2,False,True,True,False,False
one_at_a_time,one_at_a_time::y2::4::claude-sonnet-5::003,y2::4,ai,claude,claude-sonnet-5,3,"original,rephrased",2,False,True,True,False,False
one_at_a_time,one_at_a_time::y2::4::claude-sonnet-5::004,y2::4,ai,claude,claude-sonnet-5,4,"original,rephrased",2,False,True,True,False,False
one_at_a_time,one_at_a_time::y2::4::claude-sonnet-5::005,y2::4,ai,claude,claude-sonnet-5,5,"original,rephrased",2,False,True,True,False,False
one_at_a_time,one_at_a_time::y2::4::gpt-5.5::001,y2::4,ai,gpt,gpt-5.5,1,"original,rephrased",2,False,True,False,False,True
one_at_a_time,one_at_a_time::y2::4::gpt-5.5::002,y2::4,ai,gpt,gpt-5.5,2,"original,rephrased",2,False,True,False,False,True
one_at_a_time,one_at_a_time::y2::4::gpt-5.5::003,y2::4,ai,gpt,gpt-5.5,3,"original,rephrased",2,False,True,False,False,True
one_at_a_time,one_at_a_time::y2::4::gpt-5.5::004,y2::4,ai,gpt,gpt-5.5,4,"original,rephrased",2,False,True,False,False,True
one_at_a_time,one_at_a_time::y2::4::gpt-5.5::005,y2::4,ai,gpt,gpt-5.5,5,"original,rephrased",2,False,True,False,False,True
one_at_a_time,one_at_a_time::y2::4::gemini-3.1-pro-preview::001,y2::4,ai,gemini,gemini-3.1-pro-preview,1,"original,rephrased",2,False,True,False,True,False
one_at_a_time,one_at_a_time::y2::4::gemini-3.1-pro-preview::002,y2::4,ai,gemini,gemini-3.1-pro-preview,2,"original,rephrased",2,False,True,False,True,False
one_at_a_time,one_at_a_time::y2::4::gemini-3.1-pro-preview::003,y2::4,ai,gemini,gemini-3.1-pro-preview,3,"original,rephrased",2,False,True,False,True,False
one_at_a_time,one_at_a_time::y2::4::gemini-3.1-pro-preview::004,y2::4,ai,gemini,gemini-3.1-pro-preview,4,"original,rephrased",2,False,True,False,True,False
one_at_a_time,one_at_a_time::y2::4::gemini-3.1-pro-preview::005,y2::4,ai,gemini,gemini-3.1-pro-preview,5,"original,rephrased",2,False,True,False,True,False
one_at_a_time,y2::5::1::01,y2::5,human,human,human-y2,,"original,rephrased",4,True,False,False,False,False
one_at_a_time,y2::5::2::01,y2::5,human,human,human-y2,,"original,rephrased",4,True,False,False,False,False
one_at_a_time,y2::5::3::01,y2::5,human,human,human-y2,,"original,rephrased",4,True,False,False,False,False
one_at_a_time,y2::5::4::01,y2::5,human,human,human-y2,,"original,rephrased",4,True,False,False,False,False
one_at_a_time,one_at_a_time::y2::5::claude-sonnet-5::001,y2::5,ai,claude,claude-sonnet-5,1,"original,rephrased",4,False,True,True,False,False
one_at_a_time,one_at_a_time::y2::5::claude-sonnet-5::002,y2::5,ai,claude,claude-sonnet-5,2,"original,rephrased",4,False,True,True,False,False
one_at_a_time,one_at_a_time::y2::5::claude-sonnet-5::003,y2::5,ai,claude,claude-sonnet-5,3,"original,rephrased",4,False,True,True,False,False
one_at_a_time,one_at_a_time::y2::5::claude-sonnet-5::004,y2::5,ai,claude,claude-sonnet-5,4,"original,rephrased",4,False,True,True,False,False
one_at_a_time,one_at_a_time::y2::5::claude-sonnet-5::005,y2::5,ai,claude,claude-sonnet-5,5,"original,rephrased",4,False,True,True,False,False
one_at_a_time,one_at_a_time::y2::5::gpt-5.5::001,y2::5,ai,gpt,gpt-5.5,1,"original,rephrased",4,False,True,False,False,True
one_at_a_time,one_at_a_time::y2::5::gpt-5.5::002,y2::5,ai,gpt,gpt-5.5,2,"original,rephrased",4,False,True,False,False,True
one_at_a_time,one_at_a_time::y2::5::gpt-5.5::003,y2::5,ai,gpt,gpt-5.5,3,"original,rephrased",4,False,True,False,False,True
one_at_a_time,one_at_a_time::y2::5::gpt-5.5::004,y2::5,ai,gpt,gpt-5.5,4,"original,rephrased",4,False,True,False,False,True
one_at_a_time,one_at_a_time::y2::5::gpt-5.5::005,y2::5,ai,gpt,gpt-5.5,5,"original,rephrased",4,False,True,False,False,True
one_at_a_time,one_at_a_time::y2::5::gemini-3.1-pro-preview::001,y2::5,ai,gemini,gemini-3.1-pro-preview,1,"original,rephrased",4,False,True,False,True,False
one_at_a_time,one_at_a_time::y2::5::gemini-3.1-pro-preview::002,y2::5,ai,gemini,gemini-3.1-pro-preview,2,"original,rephrased",4,False,True,False,True,False
one_at_a_time,one_at_a_time::y2::5::gemini-3.1-pro-preview::003,y2::5,ai,gemini,gemini-3.1-pro-preview,3,"original,rephrased",4,False,True,False,True,False
one_at_a_time,one_at_a_time::y2::5::gemini-3.1-pro-preview::004,y2::5,ai,gemini,gemini-3.1-pro-preview,4,"original,rephrased",4,False,True,False,True,False
one_at_a_time,one_at_a_time::y2::5::gemini-3.1-pro-preview::005,y2::5,ai,gemini,gemini-3.1-pro-preview,5,"original,rephrased",4,False,True,False,True,False
one_at_a_time,y2::6::1::01,y2::6,human,human,human-y2,,"original,rephrased",4,True,False,False,False,False
one_at_a_time,y2::6::2::01,y2::6,human,human,human-y2,,"original,rephrased",4,True,False,False,False,False
one_at_a_time,y2::6::3::01,y2::6,human,human,human-y2,,"original,rephrased",4,True,False,False,False,False
one_at_a_time,y2::6::4::01,y2::6,human,human,human-y2,,"original,rephrased",4,True,False,False,False,False
one_at_a_time,one_at_a_time::y2::6::claude-sonnet-5::001,y2::6,ai,claude,claude-sonnet-5,1,"original,rephrased",4,False,True,True,False,False
one_at_a_time,one_at_a_time::y2::6::claude-sonnet-5::002,y2::6,ai,claude,claude-sonnet-5,2,"original,rephrased",4,False,True,True,False,False
one_at_a_time,one_at_a_time::y2::6::claude-sonnet-5::003,y2::6,ai,claude,claude-sonnet-5,3,"original,rephrased",4,False,True,True,False,False
one_at_a_time,one_at_a_time::y2::6::claude-sonnet-5::004,y2::6,ai,claude,claude-sonnet-5,4,"original,rephrased",4,False,True,True,False,False
one_at_a_time,one_at_a_time::y2::6::claude-sonnet-5::005,y2::6,ai,claude,claude-sonnet-5,5,"original,rephrased",4,False,True,True,False,False
one_at_a_time,one_at_a_time::y2::6::gpt-5.5::001,y2::6,ai,gpt,gpt-5.5,1,"original,rephrased",4,False,True,False,False,True
one_at_a_time,one_at_a_time::y2::6::gpt-5.5::002,y2::6,ai,gpt,gpt-5.5,2,"original,rephrased",4,False,True,False,False,True
one_at_a_time,one_at_a_time::y2::6::gpt-5.5::003,y2::6,ai,gpt,gpt-5.5,3,"original,rephrased",4,False,True,False,False,True
one_at_a_time,one_at_a_time::y2::6::gpt-5.5::004,y2::6,ai,gpt,gpt-5.5,4,"original,rephrased",4,False,True,False,False,True
one_at_a_time,one_at_a_time::y2::6::gpt-5.5::005,y2::6,ai,gpt,gpt-5.5,5,"original,rephrased",4,False,True,False,False,True
one_at_a_time,one_at_a_time::y2::6::gemini-3.1-pro-preview::001,y2::6,ai,gemini,gemini-3.1-pro-preview,1,"original,rephrased",4,False,True,False,True,False
one_at_a_time,one_at_a_time::y2::6::gemini-3.1-pro-preview::002,y2::6,ai,gemini,gemini-3.1-pro-preview,2,"original,rephrased",4,False,True,False,True,False
one_at_a_time,one_at_a_time::y2::6::gemini-3.1-pro-preview::003,y2::6,ai,gemini,gemini-3.1-pro-preview,3,"original,rephrased",4,False,True,False,True,False
one_at_a_time,one_at_a_time::y2::6::gemini-3.1-pro-preview::004,y2::6,ai,gemini,gemini-3.1-pro-preview,4,"original,rephrased",4,False,True,False,True,False
one_at_a_time,y2::7::1::01,y2::7,human,human,human-y2,,"original,rephrased",4,True,False,False,False,False
one_at_a_time,y2::7::2::01,y2::7,human,human,human-y2,,"original,rephrased",4,True,False,False,False,False
one_at_a_time,y2::7::3::01,y2::7,human,human,human-y2,,"original,rephrased",4,True,False,False,False,False
one_at_a_time,y2::7::4::01,y2::7,human,human,human-y2,,"original,rephrased",4,True,False,False,False,False
one_at_a_time,one_at_a_time::y2::7::claude-sonnet-5::001,y2::7,ai,claude,claude-sonnet-5,1,"original,rephrased",4,False,True,True,False,False
one_at_a_time,one_at_a_time::y2::7::claude-sonnet-5::002,y2::7,ai,claude,claude-sonnet-5,2,"original,rephrased",4,False,True,True,False,False
one_at_a_time,one_at_a_time::y2::7::claude-sonnet-5::003,y2::7,ai,claude,claude-sonnet-5,3,"original,rephrased",4,False,True,True,False,False
one_at_a_time,one_at_a_time::y2::7::claude-sonnet-5::004,y2::7,ai,claude,claude-sonnet-5,4,"original,rephrased",4,False,True,True,False,False
one_at_a_time,one_at_a_time::y2::7::claude-sonnet-5::005,y2::7,ai,claude,claude-sonnet-5,5,"original,rephrased",4,False,True,True,False,False
one_at_a_time,one_at_a_time::y2::7::gpt-5.5::001,y2::7,ai,gpt,gpt-5.5,1,"original,rephrased",4,False,True,False,False,True
one_at_a_time,one_at_a_time::y2::7::gpt-5.5::002,y2::7,ai,gpt,gpt-5.5,2,"original,rephrased",4,False,True,False,False,True
one_at_a_time,one_at_a_time::y2::7::gpt-5.5::003,y2::7,ai,gpt,gpt-5.5,3,"original,rephrased",4,False,True,False,False,True
one_at_a_time,one_at_a_time::y2::7::gpt-5.5::004,y2::7,ai,gpt,gpt-5.5,4,"original,rephrased",4,False,True,False,False,True
one_at_a_time,one_at_a_time::y2::7::gpt-5.5::005,y2::7,ai,gpt,gpt-5.5,5,"original,rephrased",4,False,True,False,False,True
one_at_a_time,one_at_a_time::y2::7::gemini-3.1-pro-preview::001,y2::7,ai,gemini,gemini-3.1-pro-preview,1,"original,rephrased",4,False,True,False,True,False
one_at_a_time,one_at_a_time::y2::7::gemini-3.1-pro-preview::002,y2::7,ai,gemini,gemini-3.1-pro-preview,2,"original,rephrased",4,False,True,False,True,False
one_at_a_time,one_at_a_time::y2::7::gemini-3.1-pro-preview::003,y2::7,ai,gemini,gemini-3.1-pro-preview,3,"original,rephrased",4,False,True,False,True,False
one_at_a_time,one_at_a_time::y2::7::gemini-3.1-pro-preview::004,y2::7,ai,gemini,gemini-3.1-pro-preview,4,"original,rephrased",4,False,True,False,True,False
one_at_a_time,one_at_a_time::y2::7::gemini-3.1-pro-preview::005,y2::7,ai,gemini,gemini-3.1-pro-preview,5,"original,rephrased",4,False,True,False,True,False
one_at_a_time,y2::8::1::01,y2::8,human,human,human-y2,,"original,rephrased",3,True,False,False,False,False
one_at_a_time,y2::8::2::01,y2::8,human,human,human-y2,,"original,rephrased",3,True,False,False,False,False
one_at_a_time,y2::8::3::01,y2::8,human,human,human-y2,,"original,rephrased",3,True,False,False,False,False
