article_idx,pmid,dominant_topic,topic_prob_0,topic_prob_1,topic_prob_2,topic_prob_3,topic_prob_4,topic_prob_5,topic_prob_6,topic_prob_7,topic_prob_8,topic_prob_9,topic_prob_10,topic_prob_11,topic_prob_12,topic_prob_13,topic_prob_14
3947,29977411,13,0.0007118709618225694,0.0007118775392882526,0.00071186653804034,0.2502439320087433,0.0007118827197700739,0.0007119000074453652,0.000711838947609067,0.0007118179928511381,0.0007118146168068051,0.0007118765497580171,0.03319939598441124,0.0007118390058167279,0.0007118498906493187,0.7080144286155701,0.0007118014036677778
3948,29911070,1,0.0010475735180079937,0.42683160305023193,0.020132780075073242,0.11173085123300552,0.1111188679933548,0.0010473665315657854,0.0010474235750734806,0.0945756733417511,0.00104722089599818,0.001047521480359137,0.0010473213624209166,0.04357284680008888,0.183658167719841,0.0010473910951986909,0.0010473811998963356
3949,29849769,7,0.0008513676002621651,0.0008511589840054512,0.0008511482737958431,0.0008511648629792035,0.0008511848864145577,0.0008511579944752157,0.0008511983323842287,0.5460370182991028,0.0008511753985658288,0.0008511663763783872,0.0008511449559591711,0.44289740920066833,0.0008512603235431015,0.0008513429202139378,0.0008511160267516971
3950,29942488,13,0.0008232630207203329,0.0008232542895711958,0.015977958217263222,0.06770936399698257,0.00082315196050331,0.25048747658729553,0.0008231489337049425,0.0008231617393903434,0.1295093446969986,0.0008232123218476772,0.0008231974788941443,0.0008232495747506618,0.0008235133136622608,0.5058140754699707,0.0230926051735878
3951,29868532,13,0.0007382267503999174,0.0007380873430520296,0.0007380770985037088,0.0007381268078461289,0.1327652782201767,0.0007381825125776231,0.000738265982363373,0.0007380862953141332,0.3098488450050354,0.0007380894385278225,0.0007381860632449389,0.0007381364121101797,0.0007380977622233331,0.44103294610977173,0.10823336988687515
3952,29514978,4,0.1637050360441208,0.0008734492002986372,0.0008735036826692522,0.019953060895204544,0.341431200504303,0.26135268807411194,0.0008736034506000578,0.0008735579904168844,0.000873484939802438,0.0008736155577935278,0.06465256214141846,0.14104364812374115,0.0008735475712455809,0.0008735762094147503,0.0008734375005587935
3953,29867352,10,0.001105366856791079,0.030550239607691765,0.18007983267307281,0.0011052029440179467,0.2157747596502304,0.0011052549816668034,0.001105325180105865,0.0011051181936636567,0.0011052151676267385,0.14591249823570251,0.3951018750667572,0.0011053767520934343,0.022633666172623634,0.0011051640613004565,0.0011051000328734517
3954,29768499,0,0.43027687072753906,0.0008164381724782288,0.0008165787439793348,0.0008163887541741133,0.2808735966682434,0.0008165704202838242,0.12579330801963806,0.0008165115723386407,0.08505310863256454,0.0008166224579326808,0.0008164489408954978,0.06983783841133118,0.0008164666360244155,0.0008166560437530279,0.0008166039478965104
3955,32518506,0,0.6758344769477844,0.0010812088148668408,0.001081496593542397,0.011521363630890846,0.12423828989267349,0.0010812474647536874,0.17651204764842987,0.0010811552638188004,0.001081156893633306,0.0010813286062330008,0.001081237569451332,0.0010811854153871536,0.0010815048590302467,0.0010811532847583294,0.0010811388492584229
3956,29868044,11,0.13929778337478638,0.0011300923069939017,0.0011301263002678752,0.0011301332851871848,0.2536643147468567,0.0011302594793960452,0.001130107557401061,0.05177466943860054,0.001130188349634409,0.0011301750782877207,0.001130165415816009,0.2862248420715332,0.2386867254972458,0.0011301676277071238,0.020180245861411095
3957,29867335,10,0.0012124363565817475,0.0012122892076149583,0.0012122580083087087,0.041766103357076645,0.31487342715263367,0.0012123503256589174,0.0012125479988753796,0.0012122935149818659,0.0012123699998483062,0.001212398405186832,0.48429858684539795,0.14572575688362122,0.001212422619573772,0.0012124482309445739,0.0012123131891712546
3958,29796307,2,0.058668047189712524,0.0011174906976521015,0.39922139048576355,0.062414903193712234,0.0170694999396801,0.1385805755853653,0.0011176333064213395,0.0011175639228895307,0.028084443882107735,0.0011175584513694048,0.029455959796905518,0.09533065557479858,0.16446919739246368,0.0011176165426149964,0.001117472886107862
3959,29524670,7,0.09799722582101822,0.0008299654582515359,0.0008299752371385694,0.0008300912450067699,0.0008302051573991776,0.0008300401968881488,0.020628103986382484,0.6125321388244629,0.0008300556219182909,0.0008299839682877064,0.0008300982299260795,0.21607844531536102,0.0008300812914967537,0.04446360841393471,0.0008299730252474546
3960,29868508,7,0.07757071405649185,0.0007606722647324204,0.02556174248456955,0.1220061406493187,0.0007606518338434398,0.12046787142753601,0.17688383162021637,0.4706636965274811,0.000760708877351135,0.000760637572966516,0.0007606555591337383,0.0007608149317093194,0.000760669878218323,0.0007606339058838785,0.0007605530554428697
3961,29867964,5,0.0010696289828047156,0.05449354648590088,0.0010697210673242807,0.001069757156074047,0.0010699183912947774,0.8181518912315369,0.0010698357364162803,0.0537167489528656,0.0010696998797357082,0.0010696558747440577,0.0010698145488277078,0.001069606514647603,0.0010696063982322812,0.06187095120549202,0.0010696237441152334
3962,29851310,13,0.0009052369277924299,0.0009051715605892241,0.0009055319824256003,0.0009052230161614716,0.06235591322183609,0.0009051692322827876,0.0009052163222804666,0.000905126566067338,0.12813325226306915,0.0009051633533090353,0.0009051627130247653,0.0914522260427475,0.0009051794768311083,0.7081013321876526,0.0009051192901097238
3963,29656751,1,0.0011054202914237976,0.6818444728851318,0.001105216913856566,0.0011051740730181336,0.0011052032932639122,0.0011051291367039084,0.0011051719775423408,0.001105214119888842,0.0011051733745262027,0.0011051767505705357,0.0011052745394408703,0.0011053986381739378,0.09143790602684021,0.21345490217208862,0.0011051539331674576
3964,29602728,0,0.5140469074249268,0.1892630010843277,0.0010697513353079557,0.0010697618126869202,0.0010698364349082112,0.0010698469122871757,0.0010697277029976249,0.0010696399258449674,0.0010696359677240252,0.155809685587883,0.04690941423177719,0.0010697097750380635,0.0832737535238266,0.001069770660251379,0.001069573569111526
3965,29548749,3,0.0008098495891317725,0.0008099130936898291,0.07120054215192795,0.48290693759918213,0.05907581001520157,0.30840304493904114,0.0008098635589703918,0.0008097911486402154,0.0008098034304566681,0.0008100276463665068,0.07031488418579102,0.0008098186808638275,0.0008097987738437951,0.0008101101266220212,0.0008097995305433869
3966,29548696,10,0.01621849276125431,0.09004905819892883,0.0008034148486331105,0.0008034395868889987,0.37760308384895325,0.0008034964557737112,0.0008035970968194306,0.0008035495411604643,0.013746252283453941,0.000803403789177537,0.4943481981754303,0.0008035425562411547,0.000803358678240329,0.0008038256200961769,0.0008033007616177201
3967,29510988,1,0.0006781523698009551,0.2479267418384552,0.028109390288591385,0.1606518179178238,0.08826309442520142,0.0006781188421882689,0.037669483572244644,0.0006780836847610772,0.0006780718103982508,0.06692784279584885,0.0006781528936699033,0.18323127925395966,0.03361810743808746,0.14953361451625824,0.0006780336843803525
3968,29499417,6,0.000939199875574559,0.0009392481879331172,0.0009394040680490434,0.0009393141372129321,0.0009392747888341546,0.18931089341640472,0.5121780037879944,0.0009390457416884601,0.0009390963241457939,0.0009391799103468657,0.22798947989940643,0.060190349817276,0.0009392197243869305,0.0009392384672537446,0.0009390433551743627
3969,29488320,0,0.7540773749351501,0.0013794994447380304,0.0013793492689728737,0.001379539491608739,0.0013797179562970996,0.0013795220293104649,0.0013796978164464235,0.001379682682454586,0.0013796279672533274,0.001379431807436049,0.0013797652209177613,0.001379559631459415,0.001379776862449944,0.2279878854751587,0.0013795732520520687
3970,29475877,1,0.12780562043190002,0.4032166004180908,0.0008439361117780209,0.07654112577438354,0.0008440300007350743,0.0008439450175501406,0.0008439823286607862,0.0008439650991931558,0.000843978428747505,0.0008440296514891088,0.0008440704550594091,0.20884399116039276,0.10581126809120178,0.07018552720546722,0.0008439417579211295
3971,29467492,4,0.0011561604915186763,0.15573573112487793,0.001156494370661676,0.23841193318367004,0.489543616771698,0.0011564547894522548,0.10358942300081253,0.001156188896857202,0.001156215206719935,0.0011563245207071304,0.0011563603766262531,0.0011562514118850231,0.0011562565341591835,0.001156397396698594,0.0011561872670426965
3972,29460505,4,0.0011302742641419172,0.0011300663463771343,0.0011302935890853405,0.019252700731158257,0.4661692976951599,0.0011302350321784616,0.0011303005740046501,0.058321937918663025,0.001130014774389565,0.0011302605271339417,0.0011300384066998959,0.44382429122924805,0.0011301161721348763,0.0011301630875095725,0.00113001000136137
3973,29454504,13,0.24310603737831116,0.03149261698126793,0.0008586226613260806,0.0008584971656091511,0.0008585429168306291,0.0008586453041061759,0.0008586192852817476,0.0008584694587625563,0.0008584549650549889,0.07832584530115128,0.0008585704490542412,0.0008586061303503811,0.31377384066581726,0.32471612095832825,0.0008585187024436891
3974,29454283,11,0.0007606431026943028,0.0007605183636769652,0.000760546128731221,0.01393056195229292,0.0007606448489241302,0.0007606102153658867,0.012673541903495789,0.37947893142700195,0.0007606703438796103,0.0007606514263898134,0.0007605459541082382,0.4169148802757263,0.0007606634753756225,0.16939601302146912,0.0007605741266161203
3975,29453400,11,0.0010259071132168174,0.16507716476917267,0.0010257262038066983,0.0010259465780109167,0.13218967616558075,0.0010258127003908157,0.0010258277179673314,0.001025766134262085,0.0010258173570036888,0.0010258210822939873,0.05478239804506302,0.6366667747497559,0.0010258828988298774,0.0010258038528263569,0.0010257052490487695
3976,29411041,1,0.0010473625734448433,0.39504849910736084,0.0010473898146301508,0.12026171386241913,0.2837812900543213,0.0010473830625414848,0.0010472972644492984,0.001047251047566533,0.0010472718859091401,0.001047363388352096,0.12608611583709717,0.06434901803731918,0.0010473376605659723,0.0010474767768755555,0.001047215424478054
3977,29407848,13,0.001197781297378242,0.0011979362461715937,0.001197677105665207,0.0011979453265666962,0.0011977506801486015,0.0011977299582213163,0.0011979624396190047,0.0011979036498814821,0.1034393385052681,0.0011977049289271235,0.0011978154070675373,0.13251575827598572,0.0011978300753980875,0.7043288946151733,0.04653998836874962
3978,29399787,7,0.0013797279680147767,0.0013795163249596953,0.0013793889665976167,0.0013794180704280734,0.0013796673156321049,0.001379540772177279,0.0013795614941045642,0.39815112948417664,0.0013795719714835286,0.0013794823316857219,0.001379558234475553,0.0013796777930110693,0.27212703227996826,0.3131672739982605,0.0013794598635286093
3979,29396001,11,0.0006970541435293853,0.0006969338865019381,0.0006968972156755626,0.0006969287060201168,0.0006969589740037918,0.0006969094974920154,0.0006969543755985796,0.0006969692185521126,0.15706408023834229,0.0006969855166971684,0.0006969578098505735,0.4986036717891693,0.03732092306017876,0.2993447482585907,0.0006970435497350991
3980,29374267,7,0.0012742442777380347,0.001274161390028894,0.001274199690669775,0.0012740783859044313,0.2001076191663742,0.0012742086546495557,0.0012741468381136656,0.5322709679603577,0.001274115638807416,0.252331405878067,0.0012741003884002566,0.001274376641958952,0.0012741726823151112,0.0012741457903757691,0.00127402413636446
3981,29372404,11,0.19886630773544312,0.001142961555160582,0.001142893685027957,0.001143242116086185,0.0011431326856836677,0.0011431289603933692,0.15178023278713226,0.0011429504957050085,0.07810120284557343,0.0011430196464061737,0.001142992521636188,0.4175492227077484,0.1422724723815918,0.001143268309533596,0.0011429687729105353
3982,29362952,0,0.5084400773048401,0.0009952770778909326,0.0009953354019671679,0.0009952714899554849,0.04088043421506882,0.000995167065411806,0.0009952167747542262,0.0009952288819476962,0.0009951466927304864,0.0009956421563401818,0.0892077311873436,0.016792647540569305,0.2836819887161255,0.052039630711078644,0.0009951669489964843
3983,29345198,12,0.0018351799808442593,0.16256506741046906,0.0018355923239141703,0.0018353433115407825,0.25116854906082153,0.0018353849882259965,0.0018354097846895456,0.0018353225896134973,0.0018352414481341839,0.001835495699197054,0.19775019586086273,0.0018353768391534686,0.36832761764526367,0.0018349823076277971,0.0018352253828197718
3984,29339797,4,0.0013248336035758257,0.0013246149756014347,0.0013246193993836641,0.3136744201183319,0.40132826566696167,0.0013245882000774145,0.2422998696565628,0.0013246877351775765,0.0013249281328171492,0.0013247699243947864,0.0013246824964880943,0.001324935001321137,0.028125308454036713,0.0013247200986370444,0.0013247707393020391
3985,29336514,13,0.26427575945854187,0.0006193182780407369,0.0006193078006617725,0.0006192814325913787,0.0006193991284817457,0.09702877700328827,0.03251832351088524,0.0006193066947162151,0.0006192969740368426,0.24096232652664185,0.06520436704158783,0.0006193783483467996,0.0006193839944899082,0.294436514377594,0.0006192541331984103
3986,29332245,10,0.2790471911430359,0.0010154955089092255,0.0010156664066016674,0.0010154227493330836,0.0010156173957511783,0.09756623953580856,0.001015463494695723,0.0010153783950954676,0.0010154289193451405,0.04941517859697342,0.5628008842468262,0.0010154882911592722,0.0010157357901334763,0.0010154800256714225,0.0010153232142329216
3987,29326080,12,0.0015508017968386412,0.0015505850315093994,0.0015506368363276124,0.08143381774425507,0.250571608543396,0.0015505827032029629,0.001551000401377678,0.0015505398623645306,0.0015505877090618014,0.02796167880296707,0.001550549641251564,0.0015506268246099353,0.6229754686355591,0.0015507300850003958,0.001550791203044355
3988,29292156,12,0.27521878480911255,0.001439176732674241,0.0014394513564184308,0.0014389726566150784,0.0014390625292435288,0.0014390316791832447,0.10813120007514954,0.1256922036409378,0.1954253911972046,0.0014390943106263876,0.0014389631105586886,0.0014394180616363883,0.28114116191864014,0.0014390108408406377,0.0014390844153240323
3989,29275161,10,0.09273742884397507,0.0006921460153535008,0.01267662551254034,0.000692132452968508,0.0006922596367076039,0.07826942205429077,0.0006921890308149159,0.022522106766700745,0.0006921432795934379,0.0006922504981048405,0.7868724465370178,0.0006922379252500832,0.0006922435131855309,0.0006922457832843065,0.000692126399371773
3990,29274279,4,0.001117620849981904,0.05798320099711418,0.0011175470426678658,0.17215891182422638,0.33599695563316345,0.0011175309773534536,0.0011177206179127097,0.0011175541440024972,0.0011176111875101924,0.0011177666019648314,0.15440014004707336,0.03622583672404289,0.21594075858592987,0.01835327409207821,0.0011175730032846332
3991,29239123,4,0.0013988903956487775,0.0013987227575853467,0.17720146477222443,0.0013988574501127005,0.3591298758983612,0.0013989437138661742,0.0013988399878144264,0.0013988179853186011,0.001399072352796793,0.29215747117996216,0.001398842316120863,0.15612317621707916,0.001399056171067059,0.0013990040170028806,0.0013989752624183893
3992,29236313,3,0.0574130043387413,0.000778363028075546,0.05214770510792732,0.29948198795318604,0.000778433692175895,0.0007783078472130001,0.0007783717010170221,0.0007783047039993107,0.0007783154142089188,0.0007782970205880702,0.28073880076408386,0.0007783356122672558,0.09760062396526337,0.2056128829717636,0.000778262154199183
3993,29230547,6,0.08695487678050995,0.0009134263382293284,0.08049605786800385,0.0009133655112236738,0.2293575257062912,0.10709225386381149,0.48696520924568176,0.0009133826824836433,0.0009133440325967968,0.0009135869913734496,0.0009133275016210973,0.0009135117288678885,0.0009133972926065326,0.0009134102147072554,0.0009133087005466223
3994,29129515,5,0.0008369948482140899,0.0008370131254196167,0.05168754979968071,0.0008371308795176446,0.000837164290715009,0.7933574318885803,0.0008370501454919577,0.0008368997368961573,0.0008369218558073044,0.03157131373882294,0.0008370550349354744,0.06996064633131027,0.00083715416258201,0.045052796602249146,0.0008368632989004254
3995,29112194,11,0.02507704496383667,0.0008734419825486839,0.0008733956492505968,0.050635505467653275,0.0008735723095014691,0.0008735175360925496,0.0008736830204725266,0.0008734280127100646,0.0008736153249628842,0.07731575518846512,0.0008735989104025066,0.5865420699119568,0.0008734581642784178,0.2516944706439972,0.000873457407578826
3996,28964725,1,0.0005971986684016883,0.3135933578014374,0.02216736599802971,0.29488039016723633,0.30512046813964844,0.0005971650825813413,0.04733465611934662,0.0005970826023258269,0.0005970938364043832,0.0005971355712972581,0.0005971250939182937,0.0005971614737063646,0.0005972127546556294,0.011529534123837948,0.0005970667116343975
3997,28941208,8,0.0016004208009690046,0.0016004550270736217,0.001600136631168425,0.0016001950716599822,0.0016002572374418378,0.0016001351177692413,0.0016001517651602626,0.0016002547927200794,0.4257481098175049,0.0016002095071598887,0.0016003494383767247,0.09845750033855438,0.4112929701805115,0.0016003161435946822,0.04689851030707359
3998,28913673,6,0.0015041131991893053,0.0015040014404803514,0.08822648227214813,0.0015041505685076118,0.16427801549434662,0.0015040170401334763,0.7294471263885498,0.0015039024874567986,0.00150395929813385,0.0015041811857372522,0.0015041959704831243,0.0015040436992421746,0.0015038835117593408,0.0015040680300444365,0.001503877923823893
3999,28630453,13,0.0008811890729703009,0.0008811908774077892,0.0008810802828520536,0.20435023307800293,0.0008813067688606679,0.04886668920516968,0.0008811790612526238,0.03596435859799385,0.0008815312176011503,0.0008812076412141323,0.04010544344782829,0.2961801290512085,0.000881252228282392,0.36660197377204895,0.0008812497253529727
4000,28562085,2,0.10562212765216827,0.0011174734681844711,0.593670666217804,0.051272738724946976,0.0011177617125213146,0.0011176312109455466,0.03493596240878105,0.0011175053659826517,0.0011174530955031514,0.0011176452971994877,0.0011174934916198254,0.0011176058324053884,0.0011177344713360071,0.20332278311252594,0.0011174122337251902
4001,29708991,7,0.0007018846226856112,0.0007018448086455464,0.0007019130862317979,0.0007019196636974812,0.0007019864860922098,0.0007018331671133637,0.02677517756819725,0.5701586008071899,0.05114281550049782,0.0007018393371254206,0.0007018459145911038,0.2950243353843689,0.0007018664618954062,0.0498802475631237,0.0007018703036010265
4002,29539269,4,0.0012424895539879799,0.0012425020104274154,0.001242347527295351,0.0012424684828147292,0.8227936029434204,0.0012425534659996629,0.001242543221451342,0.0012424340238794684,0.044310878962278366,0.0012424952583387494,0.0012424933956936002,0.02519887126982212,0.09402947127819061,0.0012424393789842725,0.0012424170272424817
4003,29854086,7,0.0007723065209574997,0.09822754561901093,0.0007723642629571259,0.0007723956368863583,0.11623857170343399,0.06351505219936371,0.07244525849819183,0.3610766530036926,0.03221159428358078,0.0007723214803263545,0.0007724389433860779,0.0007722832961007953,0.250106543302536,0.000772304309066385,0.0007723651360720396
4004,29490164,4,0.16674834489822388,0.0011300876503810287,0.17688874900341034,0.0011300391051918268,0.43228235840797424,0.0011300091864541173,0.15606805682182312,0.001130331540480256,0.04379255697131157,0.0011301441118121147,0.0011301395716145635,0.0011302265338599682,0.014048615470528603,0.0011301740305498242,0.0011301663471385837
4005,29713390,11,0.0010054963640868664,0.0010051706340163946,0.001005119876936078,0.09776044636964798,0.04952352121472359,0.0010051538702100515,0.3601829707622528,0.0010051700519397855,0.08640304952859879,0.0010052352445200086,0.0010051775025203824,0.39607763290405273,0.0010053949663415551,0.0010053184814751148,0.0010051338467746973
4006,29850524,3,0.0008734581060707569,0.0008735434385016561,0.12532003223896027,0.6191709041595459,0.0008735891315154731,0.04782053828239441,0.000873568351380527,0.0008734570583328605,0.0008734757429920137,0.11330629140138626,0.08564707636833191,0.0008734606672078371,0.0008735964656807482,0.0008735328447073698,0.0008734702132642269
4007,29731754,2,0.0013609566958621144,0.0013607150176540017,0.36948707699775696,0.0013606887077912688,0.001361036323942244,0.07455067336559296,0.0013609115267172456,0.0013608605368062854,0.0013611681060865521,0.302057683467865,0.0013607980217784643,0.0013609436573460698,0.23893475532531738,0.0013610225869342685,0.001360724912956357
4008,29731708,4,0.001324692741036415,0.0013246440794318914,0.0013246043818071485,0.001324751996435225,0.6272326707839966,0.24833010137081146,0.001324899378232658,0.0013246940216049552,0.0013249707408249378,0.1085401251912117,0.001324815908446908,0.001324883894994855,0.0013247253373265266,0.0013247603783383965,0.0013246680609881878
4009,29672535,8,0.13014660775661469,0.000678070355206728,0.04856213927268982,0.0006780701805837452,0.0006780745461583138,0.07461392879486084,0.0006780880503356457,0.000678132870234549,0.43386217951774597,0.1195961982011795,0.0767991840839386,0.0006781097035855055,0.0006780854891985655,0.11099504679441452,0.0006780839757993817
4010,29465988,4,0.26396235823631287,0.0018020556308329105,0.0018021439900621772,0.0018019794952124357,0.45345157384872437,0.0018020081333816051,0.001802324433811009,0.0018019285053014755,0.0018020240822806954,0.14014755189418793,0.001802078215405345,0.0018020427087321877,0.12261605262756348,0.0018019743729382753,0.001801919424906373
4011,29664930,11,0.0007907699909992516,0.0007905851234681904,0.011782958172261715,0.14097042381763458,0.0007907355320639908,0.032542914152145386,0.11004171520471573,0.06640993058681488,0.14496499300003052,0.0007906649843789637,0.0007906008395366371,0.4869615435600281,0.0007907635881565511,0.0007908206898719072,0.0007905957172624767
4012,29760723,12,0.000975874369032681,0.0009757096995599568,0.3889520466327667,0.0009757508523762226,0.000975870352704078,0.0009757220395840704,0.0009757937514223158,0.0009757177904248238,0.0009757433435879648,0.0009758066153153777,0.0009759480017237365,0.0009758365922607481,0.46143198013305664,0.13790655136108398,0.0009756614454090595
4013,29686859,7,0.0007906336104497313,0.0007906373357400298,0.000790613645222038,0.0007905882666818798,0.0007905930979177356,0.0007905888487584889,0.0007907094550319016,0.7878835201263428,0.0007906332612037659,0.0007906171958893538,0.0007905951351858675,0.0007906744140200317,0.0007906786631792784,0.20183837413787842,0.0007905413513071835
4014,29707539,3,0.0007969852304086089,0.0007969159632921219,0.0007970695151016116,0.4373614192008972,0.2337813675403595,0.0007969324360601604,0.0007970613660290837,0.0007969638099893928,0.0007968996069394052,0.13869628310203552,0.13416188955307007,0.000797148619312793,0.04802929237484932,0.0007968588615767658,0.0007969074649736285
4015,29072835,6,0.0013248983304947615,0.0013247821480035782,0.001324633602052927,0.001324835466220975,0.0013249254552647471,0.039086464792490005,0.5739575624465942,0.3521273136138916,0.001324947690591216,0.001324739190749824,0.001325277960859239,0.0013248446630313993,0.001324912765994668,0.0013247000752016902,0.02025519125163555
4016,29649271,0,0.36696040630340576,0.0006689521833322942,0.1568533331155777,0.0006690407753922045,0.2925182282924652,0.000669111090246588,0.0006690495647490025,0.0006693236064165831,0.0006691681337542832,0.0006690534064546227,0.0006689585861749947,0.05628565698862076,0.0006690075388178229,0.12069167196750641,0.00066901626996696
4017,29681988,9,0.0008233541739173234,0.0008231516694650054,0.02715436927974224,0.0008231261163018644,0.0008231545798480511,0.13529467582702637,0.0008232407853938639,0.0008231500396504998,0.0008231516694650054,0.5097600817680359,0.0008231796673499048,0.3187357783317566,0.0008232408436015248,0.0008232483523897827,0.0008230988751165569
4018,29641592,6,0.0008299688342958689,0.0008299300679937005,0.0008299706387333572,0.1945314109325409,0.10525209456682205,0.0008300128392875195,0.6463326215744019,0.0008299861801788211,0.04475407302379608,0.0008300593472085893,0.0008299712208099663,0.00083011673996225,0.0008299088221974671,0.0008299663313664496,0.0008299429900944233
4019,29721215,3,0.0006558520253747702,0.2479528784751892,0.0006557780434377491,0.6316490769386292,0.0006559207104146481,0.0006557999295182526,0.0006558058084920049,0.0006558317109011114,0.0006558390450663865,0.0006558647728525102,0.0006559567991644144,0.0006558428285643458,0.11252789199352264,0.0006558657623827457,0.00065580103546381
4020,29080263,12,0.23494790494441986,0.0016808524960651994,0.043317005038261414,0.10024672001600266,0.0016812243266031146,0.0016808394575491548,0.0016814544796943665,0.13151516020298004,0.0016808088403195143,0.001681445399299264,0.0016809499356895685,0.15469320118427277,0.3201509416103363,0.0016807024367153645,0.0016807797364890575
4021,29339553,4,0.0009664929821155965,0.0009663030505180359,0.0009663021191954613,0.0009663662640377879,0.52561354637146,0.0009665088728070259,0.0009663788368925452,0.0009663736564107239,0.0009663344244472682,0.0009663868695497513,0.0009663273231126368,0.15587224066257477,0.3069177269935608,0.0009664572426117957,0.0009662841912358999
4022,29675022,2,0.000669092230964452,0.0006690050358884037,0.37802010774612427,0.0006690679001621902,0.0006691195303574204,0.0006690783193334937,0.0006690438603982329,0.0006690612062811852,0.0006690406589768827,0.0006691424059681594,0.31465649604797363,0.0006691505550406873,0.2992944121360779,0.000669164874125272,0.0006690106820315123
4023,29849909,4,0.0007170329336076975,0.0007169985910877585,0.04762827232480049,0.24285830557346344,0.33703526854515076,0.0007169772288762033,0.0007170140743255615,0.0007169264717958868,0.0007169912569224834,0.0007171290926635265,0.32482457160949707,0.000717089744284749,0.0007169896271079779,0.040483508259058,0.0007169105228967965
4024,29670528,12,0.0005971312639303505,0.3917430341243744,0.05588220804929733,0.028309768065810204,0.0005972599028609693,0.04406086355447769,0.0005972063518129289,0.0005971431965008378,0.02179677039384842,0.029237035661935806,0.0005971102509647608,0.0005971642676740885,0.4241931438446045,0.0005970759084448218,0.0005970749189145863
4025,29614107,1,0.0007969280704855919,0.3542843759059906,0.18060067296028137,0.0007970430888235569,0.14288251101970673,0.3134659230709076,0.0007970773731358349,0.0007969513535499573,0.0007968684658408165,0.0007970305159687996,0.0007969324942678213,0.0007969387806952,0.0007969349971972406,0.0007969558937475085,0.0007968706777319312
4026,29721259,11,0.1447652280330658,0.0008232196560129523,0.0008231988758780062,0.0008231435203924775,0.074848972260952,0.0008232796681113541,0.0008233567350544035,0.0008232275722548366,0.0008233944536186755,0.07438057661056519,0.0008233196567744017,0.6969492435455322,0.0008233597036451101,0.0008232190739363432,0.0008232473046518862
4027,29678288,4,0.0009133726707659662,0.0009135854779742658,0.0009134338470175862,0.0009133845451287925,0.5781503915786743,0.125375434756279,0.09378096461296082,0.0009134158026427031,0.0009134365827776492,0.0009134538704529405,0.19264504313468933,0.0009135936270467937,0.0009134603315033019,0.0009136772714555264,0.00091337546473369
4028,29606313,1,0.3177919387817383,0.3229522109031677,0.17212849855422974,0.0012271746527403593,0.0012276500929147005,0.0012272713938727975,0.001227172208018601,0.001227462780661881,0.0012272032909095287,0.001227166852913797,0.07610592991113663,0.0012273347238078713,0.09874878078699112,0.001227069878950715,0.0012271016603335738
4029,29533743,11,0.000921832222957164,0.0009220465435646474,0.07907310873270035,0.0009218345512636006,0.0009217599290423095,0.08857695758342743,0.0009219195344485343,0.13795094192028046,0.33234670758247375,0.0009220168576575816,0.0009217804181389511,0.3528335988521576,0.0009217440965585411,0.0009219193016178906,0.0009218528866767883
4030,29524459,5,0.0012123847845941782,0.0012122199404984713,0.001212257775478065,0.0012122741900384426,0.0012124520726501942,0.47799137234687805,0.0012124653439968824,0.0012123036431148648,0.0012122413609176874,0.0012122706975787878,0.0012123240157961845,0.1010638177394867,0.4063970744609833,0.0012123314663767815,0.0012121823383495212
4031,29522805,0,0.9743073582649231,0.0018349961610510945,0.0018349490128457546,0.001835070550441742,0.0018351566977798939,0.0018350464524701238,0.0018354302737861872,0.0018351783510297537,0.0018349882448092103,0.001835203031077981,0.001834992552176118,0.001835448550991714,0.0018353095510974526,0.0018358109518885612,0.0018350331811234355
4032,29517478,8,0.000796985172200948,0.0007970319129526615,0.07121502608060837,0.0007970643346197903,0.000797182263340801,0.13319726288318634,0.12803956866264343,0.11416973918676376,0.3172321617603302,0.0007969738217070699,0.0007970879087224603,0.13657833635807037,0.0007970232982188463,0.09319159388542175,0.000796970387455076
4033,29505029,0,0.5225955247879028,0.0012741609243676066,0.0012742552207782865,0.001274145906791091,0.059848010540008545,0.0012741294922307134,0.0012742663966491818,0.07287977635860443,0.0012741300743073225,0.16486310958862305,0.0012743074912577868,0.1437353789806366,0.0012741406681016088,0.02461063675582409,0.0012740340316668153
4034,29501325,4,0.002299323445186019,0.002299075946211815,0.13169898092746735,0.0022991718724370003,0.6358928084373474,0.0022992296144366264,0.13526619970798492,0.002299519022926688,0.0022992296144366264,0.002299404004588723,0.07185009121894836,0.002299207728356123,0.002299434505403042,0.0022992240265011787,0.002299080602824688
4035,29499360,5,0.0008164300234057009,0.0008167065097950399,0.16261892020702362,0.04542937129735947,0.000816559127997607,0.7125067114830017,0.0008165116305463016,0.0008164526661857963,0.0008164981263689697,0.0008165995241142809,0.0008167011546902359,0.0008164405007846653,0.0008164573227986693,0.07046317309141159,0.0008164586615748703
4036,29486979,4,0.0012743050465360284,0.001273972331546247,0.001273957546800375,0.41032683849334717,0.5731099247932434,0.0012740130769088864,0.0012743986444547772,0.0012740007368847728,0.001274001901037991,0.0012743383413180709,0.0012740467209368944,0.0012741473037749529,0.0012740603415295482,0.0012739701196551323,0.0012739946832880378
