condition,comparison,comparison_label,metric_a,metric_b,spearman_rho,p_value,n_proposals,field_branch
persona,claude,Claude,medoid_dist,mst_dispersion,0.9624505928853755,2.2830334775646334e-13,23,whole_review
persona,claude,Claude,medoid_dist,remote_clique,0.9515810276679842,3.140424967104547e-12,23,whole_review
persona,claude,Claude,medoid_dist,span90,0.8784584980237155,3.5565910113438074e-08,23,whole_review
persona,claude,Claude,medoid_dist,sparseness,0.9594861660079053,5.004227319259316e-13,23,whole_review
persona,claude,Claude,mst_dispersion,remote_clique,0.9486166007905139,5.7844212032404675e-12,23,whole_review
persona,claude,Claude,mst_dispersion,sparseness,0.9258893280632412,2.4456038646979814e-10,23,whole_review
persona,claude,Claude,nn,centroid_loo,0.9120553359683794,1.3862822602287868e-09,23,whole_review
persona,claude,Claude,nn,global_centroid_dist,0.874505928853755,4.887795734906625e-08,23,whole_review
persona,claude,Claude,nn,medoid_dist,0.9278656126482213,1.857696350971473e-10,23,whole_review
persona,claude,Claude,nn,mst_dispersion,0.983201581027668,5.3708298825907296e-17,23,whole_review
persona,claude,Claude,nn,remote_clique,0.9021739130434783,4.055548807322043e-09,23,whole_review
persona,claude,Claude,nn,span90,0.7944664031620554,5.980241039499455e-06,23,whole_review
persona,claude,Claude,nn,sparseness,0.874505928853755,4.887795734906625e-08,23,whole_review
persona,claude,Claude,span90,mst_dispersion,0.8567193675889329,1.811395026205741e-07,23,whole_review
persona,claude,Claude,span90,remote_clique,0.9624505928853755,2.2830334775646334e-13,23,whole_review
persona,claude,Claude,span90,sparseness,0.9614624505928853,2.9858709763379274e-13,23,whole_review
persona,claude,Claude,sparseness,remote_clique,0.991106719367589,6.99593234664107e-20,23,whole_review
persona,gemini,Gemini,centroid_loo,global_centroid_dist,0.9199604743083004,5.343059876817408e-10,23,whole_review
persona,gemini,Gemini,centroid_loo,medoid_dist,0.9278656126482213,1.857696350971473e-10,23,whole_review
persona,gemini,Gemini,centroid_loo,mst_dispersion,0.9456521739130436,1.0287762126573295e-11,23,whole_review
persona,gemini,Gemini,centroid_loo,remote_clique,0.9772727272727272,1.2508578808177835e-15,23,whole_review
persona,gemini,Gemini,centroid_loo,span90,0.8517786561264822,2.5274885399479827e-07,23,whole_review
persona,gemini,Gemini,centroid_loo,sparseness,0.9199604743083004,5.343059876817408e-10,23,whole_review
persona,gemini,Gemini,global_centroid_dist,medoid_dist,0.9347826086956521,6.648388758678471e-11,23,whole_review
persona,gemini,Gemini,global_centroid_dist,mst_dispersion,0.8675889328063242,8.317496044489223e-08,23,whole_review
persona,gemini,Gemini,global_centroid_dist,remote_clique,0.9772727272727272,1.2508578808177835e-15,23,whole_review
persona,gemini,Gemini,global_centroid_dist,span90,0.9308300395256918,1.2116318314691535e-10,23,whole_review
persona,gemini,Gemini,global_centroid_dist,sparseness,1.0,0.0,23,whole_review
persona,gemini,Gemini,mean_pairwise,centroid_loo,0.9772727272727272,1.2508578808177835e-15,23,whole_review
persona,gemini,Gemini,mean_pairwise,global_centroid_dist,0.9772727272727272,1.2508578808177835e-15,23,whole_review
persona,gemini,Gemini,mean_pairwise,medoid_dist,0.9456521739130436,1.0287762126573295e-11,23,whole_review
persona,gemini,Gemini,mean_pairwise,mst_dispersion,0.9239130434782609,3.195584369798008e-10,23,whole_review
persona,gemini,Gemini,mean_pairwise,nn,0.8685770750988143,7.723352767542854e-08,23,whole_review
persona,gemini,Gemini,mean_pairwise,remote_clique,1.0,0.0,23,whole_review
persona,gemini,Gemini,mean_pairwise,span90,0.9120553359683794,1.3862822602287868e-09,23,whole_review
persona,gemini,Gemini,mean_pairwise,sparseness,0.9772727272727272,1.2508578808177835e-15,23,whole_review
persona,gemini,Gemini,medoid_dist,mst_dispersion,0.9594861660079053,5.004227319259316e-13,23,whole_review
persona,gemini,Gemini,medoid_dist,remote_clique,0.9456521739130436,1.0287762126573295e-11,23,whole_review
persona,gemini,Gemini,medoid_dist,span90,0.8310276679841897,9.084332274615608e-07,23,whole_review
persona,gemini,Gemini,medoid_dist,sparseness,0.9347826086956521,6.648388758678471e-11,23,whole_review
persona,gemini,Gemini,mst_dispersion,remote_clique,0.9239130434782609,3.195584369798008e-10,23,whole_review
persona,gemini,Gemini,mst_dispersion,sparseness,0.8675889328063242,8.317496044489223e-08,23,whole_review
persona,gemini,Gemini,nn,centroid_loo,0.9041501976284586,3.302671241557327e-09,23,whole_review
persona,gemini,Gemini,nn,global_centroid_dist,0.808300395256917,3.0719411014780765e-06,23,whole_review
persona,gemini,Gemini,nn,medoid_dist,0.9268774703557312,2.133522580785247e-10,23,whole_review
persona,gemini,Gemini,nn,mst_dispersion,0.9822134387351777,9.745721849256444e-17,23,whole_review
persona,gemini,Gemini,nn,remote_clique,0.8685770750988143,7.723352767542854e-08,23,whole_review
persona,gemini,Gemini,nn,span90,0.6689723320158103,0.0004825862978528676,23,whole_review
persona,gemini,Gemini,nn,sparseness,0.808300395256917,3.0719411014780765e-06,23,whole_review
persona,gemini,Gemini,span90,mst_dispersion,0.7559288537549407,3.0212661934895048e-05,23,whole_review
persona,gemini,Gemini,span90,remote_clique,0.9120553359683794,1.3862822602287868e-09,23,whole_review
persona,gemini,Gemini,span90,sparseness,0.9308300395256918,1.2116318314691535e-10,23,whole_review
persona,gemini,Gemini,sparseness,remote_clique,0.9772727272727272,1.2508578808177835e-15,23,whole_review
persona,gpt,GPT,centroid_loo,global_centroid_dist,0.9397233201581027,2.971868444999934e-11,23,whole_review
persona,gpt,GPT,centroid_loo,medoid_dist,0.9367588932806324,4.855363761083324e-11,23,whole_review
persona,gpt,GPT,centroid_loo,mst_dispersion,0.9169960474308301,7.724063591873756e-10,23,whole_review
persona,gpt,GPT,centroid_loo,remote_clique,0.9851778656126482,1.4555716366082698e-17,23,whole_review
persona,gpt,GPT,centroid_loo,span90,0.9150197628458498,9.801372424338925e-10,23,whole_review
persona,gpt,GPT,centroid_loo,sparseness,0.9397233201581027,2.971868444999934e-11,23,whole_review
persona,gpt,GPT,global_centroid_dist,medoid_dist,0.950592885375494,3.865572728527236e-12,23,whole_review
persona,gpt,GPT,global_centroid_dist,mst_dispersion,0.91600790513834,8.707277459697383e-10,23,whole_review
persona,gpt,GPT,global_centroid_dist,remote_clique,0.9733201581027668,6.620049324533835e-15,23,whole_review
persona,gpt,GPT,global_centroid_dist,span90,0.9288537549407114,1.6143421649494893e-10,23,whole_review
persona,gpt,GPT,global_centroid_dist,sparseness,1.0,0.0,23,whole_review
persona,gpt,GPT,mean_pairwise,centroid_loo,0.9851778656126482,1.4555716366082698e-17,23,whole_review
persona,gpt,GPT,mean_pairwise,global_centroid_dist,0.9733201581027668,6.620049324533835e-15,23,whole_review
persona,gpt,GPT,mean_pairwise,medoid_dist,0.9683794466403162,3.8565010642989665e-14,23,whole_review
persona,gpt,GPT,mean_pairwise,mst_dispersion,0.9426877470355731,1.7733200161440015e-11,23,whole_review
persona,gpt,GPT,mean_pairwise,nn,0.9130434782608695,1.2366809696599139e-09,23,whole_review
persona,gpt,GPT,mean_pairwise,remote_clique,1.0,0.0,23,whole_review
persona,gpt,GPT,mean_pairwise,span90,0.9249011857707511,2.7981010516231444e-10,23,whole_review
persona,gpt,GPT,mean_pairwise,sparseness,0.9733201581027668,6.620049324533835e-15,23,whole_review
persona,gpt,GPT,medoid_dist,mst_dispersion,0.9723320158102767,9.656461912075791e-15,23,whole_review
persona,gpt,GPT,medoid_dist,remote_clique,0.9683794466403162,3.8565010642989665e-14,23,whole_review
persona,gpt,GPT,medoid_dist,span90,0.8626482213438734,1.194476145665706e-07,23,whole_review
persona,gpt,GPT,medoid_dist,sparseness,0.950592885375494,3.865572728527236e-12,23,whole_review
persona,gpt,GPT,mst_dispersion,remote_clique,0.9426877470355731,1.7733200161440015e-11,23,whole_review
persona,gpt,GPT,mst_dispersion,sparseness,0.91600790513834,8.707277459697383e-10,23,whole_review
persona,gpt,GPT,nn,centroid_loo,0.9011857707509882,4.48681122881196e-09,23,whole_review
persona,gpt,GPT,nn,global_centroid_dist,0.884387351778656,2.1614261774823373e-08,23,whole_review
persona,gpt,GPT,nn,medoid_dist,0.9525691699604744,2.5401685638882054e-12,23,whole_review
persona,gpt,GPT,nn,mst_dispersion,0.9891304347826088,5.704063065422532e-19,23,whole_review
persona,gpt,GPT,nn,remote_clique,0.9130434782608695,1.2366809696599139e-09,23,whole_review
persona,gpt,GPT,nn,span90,0.7737154150197629,1.4870546470308588e-05,23,whole_review
persona,gpt,GPT,nn,sparseness,0.884387351778656,2.1614261774823373e-08,23,whole_review
persona,gpt,GPT,span90,mst_dispersion,0.8171936758893281,1.945303267052662e-06,23,whole_review
persona,gpt,GPT,span90,remote_clique,0.9249011857707511,2.7981010516231444e-10,23,whole_review
persona,gpt,GPT,span90,sparseness,0.9288537549407114,1.6143421649494893e-10,23,whole_review
persona,gpt,GPT,sparseness,remote_clique,0.9733201581027668,6.620049324533835e-15,23,whole_review
