condition,task,text_version,field,comparison,facet,metric,param,human_value,ai_value,effect_size,effect_type,ci_lo,ci_hi,human_ci_lo,human_ci_hi,inference,stat,p_raw,p_fdr,n_human,n_ai,n_perm_or_boot,notes
one_at_a_time,reviews,original,whole,human_vs_pooled_ai,simpson_similarity,gini_simpson,,0.04836600017844505,0.0302316787199713,-0.9130434782608695,cliffs_delta,-1.0,-0.7391304347826086,,,paired_wilcoxon,1.0,4.76837158203125e-07,,3.6956521739130435,3.6956521739130435,23,"similarity-sensitive Simpson per panel; paired across proposals; AI = mean over exact-n panels; Cliff's delta (AI - Human), negative = AI panels less diverse"
one_at_a_time,reviews,original,whole,human_vs_pooled_ai,simpson_similarity,inverse_simpson,,1.0509819831660967,1.0312467309443434,-0.9130434782608695,cliffs_delta,-1.0,-0.7391304347826086,,,paired_wilcoxon,1.0,4.76837158203125e-07,,3.6956521739130435,3.6956521739130435,23,"similarity-sensitive Simpson per panel; paired across proposals; AI = mean over exact-n panels; Cliff's delta (AI - Human), negative = AI panels less diverse"
one_at_a_time,reviews,original,whole,human_vs_claude,simpson_similarity,gini_simpson,,0.04836600017844505,0.018723482944526998,-1.0,cliffs_delta,-1.0,-1.0,,,paired_wilcoxon,0.0,2.384185791015625e-07,,3.6956521739130435,3.6956521739130435,23,"similarity-sensitive Simpson per panel; paired across proposals; AI = mean over exact-n panels; Cliff's delta (AI - Human), negative = AI panels less diverse"
one_at_a_time,reviews,original,whole,human_vs_claude,simpson_similarity,inverse_simpson,,1.0509819831660967,1.019094063091992,-1.0,cliffs_delta,-1.0,-1.0,,,paired_wilcoxon,0.0,2.384185791015625e-07,,3.6956521739130435,3.6956521739130435,23,"similarity-sensitive Simpson per panel; paired across proposals; AI = mean over exact-n panels; Cliff's delta (AI - Human), negative = AI panels less diverse"
one_at_a_time,reviews,original,whole,human_vs_gemini,simpson_similarity,gini_simpson,,0.04836600017844505,0.027057412964640898,-0.9130434782608695,cliffs_delta,-1.0,-0.7391304347826086,,,paired_wilcoxon,1.0,4.76837158203125e-07,,3.6956521739130435,3.6956521739130435,23,"similarity-sensitive Simpson per panel; paired across proposals; AI = mean over exact-n panels; Cliff's delta (AI - Human), negative = AI panels less diverse"
one_at_a_time,reviews,original,whole,human_vs_gemini,simpson_similarity,inverse_simpson,,1.0509819831660967,1.0278644466556468,-0.9130434782608695,cliffs_delta,-1.0,-0.7391304347826086,,,paired_wilcoxon,1.0,4.76837158203125e-07,,3.6956521739130435,3.6956521739130435,23,"similarity-sensitive Simpson per panel; paired across proposals; AI = mean over exact-n panels; Cliff's delta (AI - Human), negative = AI panels less diverse"
one_at_a_time,reviews,original,whole,human_vs_gpt,simpson_similarity,gini_simpson,,0.04836600017844505,0.015226049413628729,-1.0,cliffs_delta,-1.0,-1.0,,,paired_wilcoxon,0.0,2.384185791015625e-07,,3.6956521739130435,3.6956521739130435,23,"similarity-sensitive Simpson per panel; paired across proposals; AI = mean over exact-n panels; Cliff's delta (AI - Human), negative = AI panels less diverse"
one_at_a_time,reviews,original,whole,human_vs_gpt,simpson_similarity,inverse_simpson,,1.0509819831660967,1.0154699733199262,-1.0,cliffs_delta,-1.0,-1.0,,,paired_wilcoxon,0.0,2.384185791015625e-07,,3.6956521739130435,3.6956521739130435,23,"similarity-sensitive Simpson per panel; paired across proposals; AI = mean over exact-n panels; Cliff's delta (AI - Human), negative = AI panels less diverse"
