condition,task,text_version,field,comparison,facet,metric,param,human_value,ai_value,effect_size,effect_type,ci_lo,ci_hi,human_ci_lo,human_ci_hi,inference,stat,p_raw,p_fdr,n_human,n_ai,n_perm_or_boot,notes
baseline,reviews,original,whole,human_vs_pooled_ai,simpson_similarity,gini_simpson,,0.04836600132981781,0.04878096613576058,0.043478260869565216,cliffs_delta,-0.391304347826087,0.391304347826087,,,paired_wilcoxon,134.0,0.9168474674224854,,3.6956521739130435,3.6956521739130435,23,"similarity-sensitive Simpson per panel; paired across proposals; AI = mean over exact-n panels; Cliff's delta (AI - Human), negative = AI panels less diverse"
baseline,reviews,original,whole,human_vs_pooled_ai,simpson_similarity,inverse_simpson,,1.0509819844778678,1.0514163957292502,0.043478260869565216,cliffs_delta,-0.391304347826087,0.391304347826087,,,paired_wilcoxon,135.0,0.9405548572540283,,3.6956521739130435,3.6956521739130435,23,"similarity-sensitive Simpson per panel; paired across proposals; AI = mean over exact-n panels; Cliff's delta (AI - Human), negative = AI panels less diverse"
baseline,reviews,original,whole,human_vs_claude,simpson_similarity,gini_simpson,,0.04836600132981781,0.03946147315365013,-0.5652173913043478,cliffs_delta,-0.9130434782608695,-0.21739130434782608,,,paired_wilcoxon,45.0,0.0034525394439697266,,3.6956521739130435,3.6956521739130435,23,"similarity-sensitive Simpson per panel; paired across proposals; AI = mean over exact-n panels; Cliff's delta (AI - Human), negative = AI panels less diverse"
baseline,reviews,original,whole,human_vs_claude,simpson_similarity,inverse_simpson,,1.0509819844778678,1.041210057262034,-0.5652173913043478,cliffs_delta,-0.9130434782608695,-0.21739130434782608,,,paired_wilcoxon,46.0,0.003874063491821289,,3.6956521739130435,3.6956521739130435,23,"similarity-sensitive Simpson per panel; paired across proposals; AI = mean over exact-n panels; Cliff's delta (AI - Human), negative = AI panels less diverse"
baseline,reviews,original,whole,human_vs_gemini,simpson_similarity,gini_simpson,,0.04836600132981781,0.04816109815718524,-0.21739130434782608,cliffs_delta,-0.5652173913043478,0.21739130434782608,,,paired_wilcoxon,125.0,0.7090141773223877,,3.6956521739130435,3.6956521739130435,23,"similarity-sensitive Simpson per panel; paired across proposals; AI = mean over exact-n panels; Cliff's delta (AI - Human), negative = AI panels less diverse"
baseline,reviews,original,whole,human_vs_gemini,simpson_similarity,inverse_simpson,,1.0509819844778678,1.0507874272218125,-0.21739130434782608,cliffs_delta,-0.5652173913043478,0.21739130434782608,,,paired_wilcoxon,125.0,0.7090141773223877,,3.6956521739130435,3.6956521739130435,23,"similarity-sensitive Simpson per panel; paired across proposals; AI = mean over exact-n panels; Cliff's delta (AI - Human), negative = AI panels less diverse"
baseline,reviews,original,whole,human_vs_gpt,simpson_similarity,gini_simpson,,0.04836600132981781,0.03552987670097684,-0.7391304347826086,cliffs_delta,-1.0,-0.4782608695652174,,,paired_wilcoxon,21.0,0.00010657310485839844,,3.6956521739130435,3.6956521739130435,23,"similarity-sensitive Simpson per panel; paired across proposals; AI = mean over exact-n panels; Cliff's delta (AI - Human), negative = AI panels less diverse"
baseline,reviews,original,whole,human_vs_gpt,simpson_similarity,inverse_simpson,,1.0509819844778678,1.0368681671189406,-0.7391304347826086,cliffs_delta,-1.0,-0.4782608695652174,,,paired_wilcoxon,20.0,8.845329284667969e-05,,3.6956521739130435,3.6956521739130435,23,"similarity-sensitive Simpson per panel; paired across proposals; AI = mean over exact-n panels; Cliff's delta (AI - Human), negative = AI panels less diverse"
