condition,task,text_version,field,comparison,facet,metric,param,human_value,ai_value,effect_size,effect_type,ci_lo,ci_hi,human_ci_lo,human_ci_hi,inference,stat,p_raw,p_fdr,n_human,n_ai,n_perm_or_boot,notes
baseline,reviews,rephrased,whole,human_vs_pooled_ai,simpson_similarity,gini_simpson,,0.06139061540214195,0.0567199151820979,-0.391304347826087,cliffs_delta,-0.7391304347826086,0.043478260869565216,,,paired_wilcoxon,81.0,0.08582782745361328,,3.6956521739130435,3.6956521739130435,23,"similarity-sensitive Simpson per panel; paired across proposals; AI = mean over exact-n panels; Cliff's delta (AI - Human), negative = AI panels less diverse"
baseline,reviews,rephrased,whole,human_vs_pooled_ai,simpson_similarity,inverse_simpson,,1.0655102068927291,1.060262520084237,-0.391304347826087,cliffs_delta,-0.7391304347826086,0.043478260869565216,,,paired_wilcoxon,82.0,0.09175300598144531,,3.6956521739130435,3.6956521739130435,23,"similarity-sensitive Simpson per panel; paired across proposals; AI = mean over exact-n panels; Cliff's delta (AI - Human), negative = AI panels less diverse"
baseline,reviews,rephrased,whole,human_vs_claude,simpson_similarity,gini_simpson,,0.06139061540214195,0.049152765374110785,-0.7391304347826086,cliffs_delta,-1.0,-0.391304347826087,,,paired_wilcoxon,11.0,1.3113021850585938e-05,,3.6956521739130435,3.6956521739130435,23,"similarity-sensitive Simpson per panel; paired across proposals; AI = mean over exact-n panels; Cliff's delta (AI - Human), negative = AI panels less diverse"
baseline,reviews,rephrased,whole,human_vs_claude,simpson_similarity,inverse_simpson,,1.0655102068927291,1.0517845481928525,-0.7391304347826086,cliffs_delta,-1.0,-0.391304347826087,,,paired_wilcoxon,11.0,1.3113021850585938e-05,,3.6956521739130435,3.6956521739130435,23,"similarity-sensitive Simpson per panel; paired across proposals; AI = mean over exact-n panels; Cliff's delta (AI - Human), negative = AI panels less diverse"
baseline,reviews,rephrased,whole,human_vs_gemini,simpson_similarity,gini_simpson,,0.06139061540214195,0.06170328096182986,0.043478260869565216,cliffs_delta,-0.391304347826087,0.391304347826087,,,paired_wilcoxon,137.0,0.988100528717041,,3.6956521739130435,3.6956521739130435,23,"similarity-sensitive Simpson per panel; paired across proposals; AI = mean over exact-n panels; Cliff's delta (AI - Human), negative = AI panels less diverse"
baseline,reviews,rephrased,whole,human_vs_gemini,simpson_similarity,inverse_simpson,,1.0655102068927291,1.0659497317199689,0.043478260869565216,cliffs_delta,-0.391304347826087,0.391304347826087,,,paired_wilcoxon,136.0,0.9643125534057617,,3.6956521739130435,3.6956521739130435,23,"similarity-sensitive Simpson per panel; paired across proposals; AI = mean over exact-n panels; Cliff's delta (AI - Human), negative = AI panels less diverse"
baseline,reviews,rephrased,whole,human_vs_gpt,simpson_similarity,gini_simpson,,0.06139061540214195,0.04954609928901313,-0.9130434782608695,cliffs_delta,-1.0,-0.7391304347826086,,,paired_wilcoxon,10.0,1.0251998901367188e-05,,3.6956521739130435,3.6956521739130435,23,"similarity-sensitive Simpson per panel; paired across proposals; AI = mean over exact-n panels; Cliff's delta (AI - Human), negative = AI panels less diverse"
baseline,reviews,rephrased,whole,human_vs_gpt,simpson_similarity,inverse_simpson,,1.0655102068927291,1.052173098001121,-0.9130434782608695,cliffs_delta,-1.0,-0.7391304347826086,,,paired_wilcoxon,10.0,1.0251998901367188e-05,,3.6956521739130435,3.6956521739130435,23,"similarity-sensitive Simpson per panel; paired across proposals; AI = mean over exact-n panels; Cliff's delta (AI - Human), negative = AI panels less diverse"
